data_source_id,data_source_cat_id,name,best_match_name,best_match_data_source_id,best_match_data_source_cat_id,similarity_score,data_source_cat_size,best_match_data_source_cat_size,size_change
18,703491,Lifestyle > Activities > Sports > Volleyball Enthusiasts,Lifestyle > Activities > Sports > Volleyball Enthusiasts (Web),35,1006257431,0.9532048633416608,1900464,0,0
18,703499,Consumer > CPG > Beauty > Politics Audience,Consumer > CPG > Beauty > Politics Audience (Web),35,1006261281,0.9231827857316774,2479008,0,0
18,713811,Consumer > Retail > Elite Cycling Gear Shoppers - Extreme Confidence,Consumer > Retail > Elite Cycling Gear Shoppers - Extreme Confidence (Web),35,1006261261,0.9714292647161488,335988,0,0
18,722138,Lifestyle > Activities > Agricultural and Food Issues Researchers - Extreme Confidence,Lifestyle > Activities > Agricultural and Food Issues Researchers - Extreme Confidence (Web),35,1006261231,0.9692978677061038,341292,0,0
18,750552,Consumer > Travel > Road Trip Planners,Interest > Travel > Road Trip Planners,35,1008492641,0.9713118929952615,2120172,45319416,2138
18,947113,Consumer > Financial Services > Bitcoin Enthusiasts - Extended Scale,Consumer > Financial Services > Bitcoin Enthusiasts (Web),35,1004646669,0.8279677719127505,0,0,0
18,948195,Consumer > Electronics > Headphone Shoppers - Extended Scale,Consumer > Electronics > Headphone Shoppers - Extended Scale (Web),35,1013692891,0.9634307529856116,10907064,0,0
18,950314,Consumer > Media > Sports Fans > New Orleans Pelicans Fans - Extended Scale,Consumer > Media > Sports Fans > New Orleans Pelicans Fans (Web),35,1004643789,0.9103012197537956,0,0,0
18,677577,Consumer > B2B > Mining & Natural Resources - Extreme Confidence,Consumer > B2B > Mining & Natural Resources - Extreme Confidence (Mobile),35,1007651161,0.958164742526214,16320,0,0
18,678021,Consumer > Games > Free Online Game Players,Consumer > Games > Free Online Game Players (Mobile),35,1003587749,0.959169367630982,2549388,0,0
18,678052,Lifestyle > Lifestage > Visa & Immigration - Extreme Confidence,Lifestyle > Lifestage > Visa & Immigration - Extreme Confidence (Mobile),35,1007711851,0.9676766491745092,164628,0,0
18,678266,Consumer > Media > Philippines News,Consumer > Media > Philippines News (Mobile),35,1003589789,0.9479172265388304,2031636,0,0
18,678361,Clusters > Locations > East Texas Cluster,Clusters > Locations > East Texas Cluster (Mobile),35,1003586759,0.9581080734946184,2557752,0,0
18,678417,Lifestyle > Lifestage > Mommy Bloggers - Extreme Confidence,Lifestyle > Lifestage > Mommy Bloggers - Extreme Confidence (Mobile),35,1007712001,0.97398074009979,226848,0,0
18,687830,Clusters > Locations > Utah Cluster - Extreme Confidence,Clusters > Locations > Utah Cluster - Extreme Confidence (Mobile),35,1007639871,0.9620540051970768,226848,0,0
18,882209,Consumer > Travel > UK Discount Travel & Food - Extended Scale,Consumer > Travel > UK Discount Travel & Food - Extended Scale (Mobile),35,1007656451,0.9670808907129248,9396648,0,0
18,882848,Consumer > Games > RPG Games - Extended Scale,Consumer > Games > RPG Games - Extended Scale (Mobile),35,1007761391,0.9649921540692424,10186536,0,0
18,882880,Clusters > Locations > Austin Cluster - Extended Scale,Clusters > Locations > Austin Cluster - Extended Scale (Mobile),35,1007675221,0.9655717195969828,10031496,0,0
18,702146,Predictive Locations > Retail > Grocery > Predictive In-Store Safeway Visitors,Predictive Locations > Retail > Grocery > Predictive In-Store Safeway Visitors (Web),35,1005412039,0.9718341953985268,3441276,0,0
18,702272,Predictive Locations > Restaurants > Casual Restaurants > Predictive In-Store Rubios Restaurant Visitors - Extreme Confidence,Predictive Locations > Restaurants > Casual Restaurants > Predictive In-Store Rubios Restaurant Visitors (Web),35,1005414509,0.9374376954308892,499596,0,0
18,715923,Predictive Locations > Retail > Home Maintenance > Predictive In-Store Floor and Decor Visitors,Predictive Locations > Retail > Home Maintenance > Predictive In-Store Home Depot Visitors (Web),35,1005412769,0.7512877326027968,2979012,0,0
18,715928,Predictive Locations > Auto > Manufacturers > Predictive In-Dealership Volvo Visitors,Predictive Locations > Auto > Manufacturers > Predictive In-Dealership Volvo Visitors (Web),35,1005415039,0.9755410219573316,3223200,0,0
18,952885,Predictive Locations > Retail > Grocery > Predictive In-Store Key Food Visitors - Extended Scale,Predictive Locations > Retail > Grocery > Predictive In-Store Key Food Visitors (Web),35,1005413039,0.8960106047929317,9199176,0,0
18,767646,Predictive Social > Persona > Winter Travelers - Extreme Confidence,Predictive Social > Persona > Winter Travelers - Extreme Confidence (Mobile),35,1012444141,0.9646828084958728,433296,0,0
18,1073688,Predictive Social > Persona > Hip Hop Enthusiasts - Extreme Confidence,Predictive Social > Persona > Hip Hop Enthusiasts - Extreme Confidence (Web),35,1013831181,0.972051272727052,132396,0,0
18,1074267,Predictive Social > Persona > Star Wars Enthusiasts - Extreme Confidence,Predictive Social > Persona > Star Wars Enthusiasts - Extreme Confidence (Web),35,1013829961,0.971414894022134,182580,0,0
18,1077897,Predictive Social > Persona > Frugal Shoppers - Extended Scale,Predictive Social > Persona > Frugal Shoppers - Extended Scale (Web),35,1013829121,0.9637903367462416,9904200,0,0
18,912977,ScreenEngine Dstillery > Entertainment > Predictive In-Theater Family Movie Fans,ScreenEngine Dstillery > Entertainment > Predictive In-Theater Family Movie Fans (Web),35,1008200111,0.967550987583771,2292960,0,0
18,1011223,ScreenEngine Dstillery > Entertainment > This Fool Viewing Intender,ScreenEngine Dstillery > Entertainment > This Fool Viewing Intender (Web),35,1011432091,0.97188109359305,5552064,0,0
18,1050011,ScreenEngine Dstillery > Entertainment > Scream Franchise Fan,ScreenEngine Dstillery > Entertainment > Scream Franchise Fan (Web),35,1012303141,0.970491295642198,3999624,0,0
18,1059972,ScreenEngine Dstillery > Entertainment > The Continental Talent Fans,ScreenEngine Dstillery > Entertainment > The Continental Talent Fans (Web),35,1012737001,0.9693669095047218,2159340,0,0
18,1083316,ScreenEngine Dstillery > Entertainment > Unsung Hero Viewing Intender,ScreenEngine Dstillery > Entertainment > Unsung Hero Viewing Intender (Web),35,1014696231,0.9797111762005892,2058972,0,0
18,846549,MRI GfK > Automotive > Class > Used Full Size SUV Intenders,MRI GfK > Automotive > Class > Used Full Size SUV Intenders (Web),35,1007032241,0.9721727403747338,1278060,0,0
18,962968,MRI GfK > Automotive > Branded > Honda Passport Intenders,MRI GfK > Automotive > Branded > Honda Intenders (Web),35,1007031971,0.8254526671316963,1325796,0,0
18,969414,Dstillery GfK > CPG > Cleaning Product Shoppers > Disinfectant Spray - Microban Shopper,Dstillery GfK > CPG > Cleaning Product Shoppers > Disinfectant Spray - Microban Shopper (Web),35,1010486491,0.98092845897986,2270316,0,0
18,982258,MRI GfK > Automotive > Branded > Land Rover Range Rover Sport Intender,MRI GfK > Automotive > Branded > Land Rover Range Rover Sport Intender (Web),35,1011424411,0.9838281426185792,1646484,0,0
18,1003907,Dstillery GfK > CPG > Crackers Shoppers > Private Label Shopper,Dstillery GfK > CPG > Crackers Shoppers > Private Label Shopper (Web),35,1011338881,0.9687656751509937,2418420,0,0
18,1003943,Dstillery GfK > CPG > Jelly/Peanut Butter Shoppers > Nut Butter - JIF Shopper,Dstillery GfK > CPG > Jelly/Peanut Butter Shoppers > Nut Butter - JIF Shopper (Web),35,1011338501,0.9856722032729504,2277864,0,0
18,1062304,Dstillery GfK > CPG > Marshmallow > Campfire Shopper,Dstillery GfK > CPG > Marshmallow > Campfire Shopper (Web),35,1012839741,0.9750368697511852,1650156,0,0
18,1067984,Dstillery GfK > CPG > Dairy Product Shoppers > Margarine - Parkay Shopper,Dstillery GfK > CPG > Dairy Product Shoppers > Margarine - Parkay Shopper (Web),35,1013082261,0.97750576976195,1790508,0,0
18,1071253,Dstillery GfK > CPG > Nasal Spray > Mucinex Shopper,Dstillery GfK > CPG > Nasal Spray > Nasal Spray Shopper (Web),35,1013241791,0.8040549334400939,2070192,0,0
18,937696,Resonate Dstillery > Covid Travel > International Traveler Within Last Month,Resonate Dstillery > Covid Travel > International Traveler Within Last Month (Web),35,1009284701,0.9732281482225584,2706264,0,0
18,332552,Consumer > Healthcare > Pharma > Arthritis Sufferers - Extended Scale,Consumer > Healthcare > Pharma > Arthritis Sufferers - Extreme Confidence (Mobile),35,1003540279,0.7959498303512776,0,0,0
18,421256,Consumer > Media > Sports Fans > Horse Race Enthusiasts,Consumer > Media > Sports Fans > Horse Race Enthusiasts - Extreme Confidence (Mobile),35,1003541849,0.8791171451115962,0,0,0
18,437781,Consumer > Media > Sports Fans > College Football Fans,Consumer > Media > Sports > College Football Fans (Mobile),35,1003544859,0.8961500794610443,0,0,0
18,455321,Consumer > CPG > Beauty > Mens Shaving Products Shoppers,Consumer > CPG > Beauty > Mens Shaving Products Shoppers (Mobile),35,1003545119,0.9561367094092996,0,0,0
18,460868,Lifestyle > Occupation > Finance Continuing Education Researchers - Extended Scale,Lifestyle > Occupation > Finance Continuing Education Researchers (Mobile),35,1003545139,0.8574850516096656,0,0,0
18,464308,Consumer > Healthcare > Cardio Health Researchers - Extreme Confidence,Consumer > Healthcare > Cardio Health Researchers - Extreme Confidence (Web),35,1003532469,0.9635390576040798,0,0,0
18,481377,Lifestyle > Activities > Sports > Cycling Enthusiasts,Lifestyle > Activities > Sports > E-cycling Enthusiasts (Web),35,1006978171,0.9502192500630268,0,0,0
18,506732,Consumer > Travel > San Francisco Trip Planners,Consumer > Travel > San Francisco Trip Planners (Mobile),35,1003547139,0.9611579063485092,0,0,0
18,548221,Consumer > Travel > Dallas Trip Planners - Extreme Confidence,Consumer > Travel > Dallas Trip Planners - Extreme Confidence (Mobile),35,1003547909,0.9665712469055232,0,0,0
18,548226,Consumer > Travel > Norfolk/Virginia Beach Trip Planners - Extreme Confidence,Consumer > Travel > Norfolk/Virginia Beach Trip Planners - Extreme Confidence (Web),35,1003535029,0.9749858112909792,0,0,0
18,548260,Consumer > Travel > Tampa/St Petersburg Trip Planners,Consumer > Travel > Tampa/St Petersburg Trip Planners (Mobile),35,1003548039,0.974721557435852,0,0,0
18,579688,Lifestyle > Activities > Online Role Playing Game Enthusiasts,Lifestyle > Activities > Online Role Playing Game Enthusiasts (Mobile),35,1004645319,0.9663761596731608,0,0,0
18,596515,Consumer > Auto > Competitive Car Brand Shoppers - Extreme Confidence,Consumer > Auto > Competitive Car Brand Shoppers - Extreme Confidence (Web),35,1003536529,0.9603105747076028,347412,0,0
18,677216,Clusters > Locations > Bulgaria Cluster,Clusters > Locations > Bulgaria Cluster (Mobile),35,1003587529,0.9624143597652302,2024088,0,0
18,949650,Industry Dstilled > Furniture and Appliances Industry - Extended Scale,Industry Dstilled > Furniture and Appliances Industry (Web),35,1004644479,0.866155445706242,0,0,0
18,686314,Lifestyle > Activities > Sea World Park Trip Planners,Lifestyle > Activities > Sea World Park Trip Planners (Web),35,1004648319,0.9725320282492832,0,0,0
18,699083,Lifestyle > Activities > Nashville Activity Researchers - Extreme Confidence,Lifestyle > Activities > Nashville Activity Researchers - Extreme Confidence (Web),35,1004647369,0.9659223270059958,0,0,0
18,699098,Lifestyle > Activities > Orlando Activities Researchers - Extreme Confidence,Lifestyle > Activities > Orlando Activities Researchers - Extreme Confidence (Web),35,1004647389,0.9718639781218747,0,0,0
18,722137,Consumer > Financial Services > Farm Finance Researchers,Consumer > Financial Services > Farm Finance Researchers (Web),35,1006978361,0.9472998741971792,2014092,0,0
18,784524,Consumer > General Consumer > College Athletic Scholarships Researchers - Extreme Confidence,Consumer > General Consumer > College Athletic Scholarships Researchers - Extreme Confidence (Web),35,1013710551,0.974177447003512,228888,0,0
18,785193,Consumer > General Consumer > Adjustable Desks Shoppers,Consumer > General Consumer > Adjustable Desks Shoppers (Web),35,1006978791,0.970127206409418,2130372,0,0
18,947132,Consumer > Media > Sports Fans > ACC Fans - Extended Scale,Consumer > Media > Sports Fans > ACC Fans (Web),35,1004648179,0.8782971069615371,0,0,0
18,948546,Consumer > Media > Sports Fans > Oklahoma State Cowboys Fans - Extended Scale,Consumer > Media > Sports Fans > Oklahoma State Cowboys Fans (Web),35,1004645059,0.9009925844959212,0,0,0
18,817025,Consumer > Education > Educator Resource Readers - Extreme Confidence,Consumer > Education > Educator Resource Readers - Extreme Confidence (Web),35,1013710471,0.9680515210736276,393108,0,0
18,948560,Consumer > Media > Sports Fans > Florida Gators Fans - Extended Scale,Consumer > Media > Sports Fans > Florida Gators Fans (Web),35,1004646489,0.9006289766337607,0,0,0
18,948562,Consumer > Media > Sports Fans > Arkansas Razorbacks Fans - Extended Scale,Consumer > Media > Sports Fans > Arkansas Razorbacks Fans (Web),35,1004648219,0.9053432923700504,0,0,0
18,882459,Consumer > B2B > Oil & Energy - Extended Scale,Consumer > B2B > Oil & Energy - Extended Scale (Mobile),35,1007781281,0.9442971632268616,9932148,0,0
18,950323,Consumer > Media > Sports Fans > Atlanta Hawks Fans - Extended Scale,Consumer > Media > Sports Fans > Atlanta Hawks Fans (Web),35,1004645149,0.9042174153704424,0,0,0
18,969790,Consumer > Financial Services > Blockchain Enthusiasts - Extended Scale,Consumer > Financial Services > Blockchain Enthusiasts (Web),35,1010488191,0.8244425433101051,10691640,0,0
18,979559,Lifestyle > Activities > Spring Cleaning Enthusiasts,Lifestyle > Activities > Spring Cleaning Enthusiasts (Web),35,1010839571,0.9539523466803956,2595288,0,0
18,560417,Lifestyle > Lifestage > Family > Children's Learning Tools,Lifestyle > Lifestage > Family > Children's Learning Tools - Extreme Confidence (Mobile),35,1007640451,0.8746496791315024,246228,0,0
18,677711,Consumer > B2B > Shipping & Logistics,Consumer > B2B > Shipping & Logistics (Mobile),35,1003588989,0.9373809729721,2066316,0,0
18,677747,Lifestyle > Activities > Hobby Drones & Remote-Controlled Cars - Extreme Confidence,Lifestyle > Activities > Hobby Drones & Remote-Controlled Cars - Extreme Confidence (Mobile),35,1007711731,0.980965850331485,247452,0,0
18,677811,Consumer > General Consumer > Community Planning & Transportation,Consumer > General Consumer > Community Planning & Transportation (Mobile),35,1003584179,0.9569531656537166,2928420,0,0
18,687914,Lifestyle > College > New England Universities,Lifestyle > College > New England Universities (Mobile),35,1003583039,0.9584957249320138,2477376,0,0
18,687964,Consumer > General Consumer > Ancestry & Memorial Researchers,Consumer > General Consumer > Ancestry & Memorial Researchers (Mobile),35,1003589759,0.9655952160141672,2706468,0,0
18,688684,Consumer > Electronics > Build Your Own Computer Enthusiasts,Consumer > Electronics > Build Your Own Computer Enthusiasts (Mobile),35,1003585049,0.9563338822597958,2549592,0,0
18,882226,Consumer > Retail > As Seen On TV Products - Extended Scale,Consumer > Retail > As Seen On TV Products - Extended Scale (Mobile),35,1007721071,0.9557018449139514,10346676,0,0
18,882288,Consumer > Financial Services > Credit Unions & Consumer Protection - Extended Scale,Consumer > Financial Services > Credit Unions & Consumer Protection - Extended Scale (Mobile),35,1007780941,0.9718562282098746,10869732,0,0
18,882508,Consumer > CPG > Food > Grilling - Extended Scale,Consumer > CPG > Food > Grilling - Extended Scale (Mobile),35,1007781381,0.950500869596221,10352184,0,0
18,882618,Consumer > Financial Services > Startup Investment - Extended Scale,Consumer > Financial Services > Startup Investment - Extended Scale (Mobile),35,1007760931,0.9653249575083234,9929700,0,0
18,882706,Consumer > Travel > Las Vegas Hotels - Extended Scale,Consumer > Travel > Las Vegas Hotels - Extended Scale (Mobile),35,1007797091,0.9644783803234492,10038228,0,0
18,882791,Consumer > General Consumer > Chain Restaurants - Extended Scale,Consumer > General Consumer > Chain Restaurants - Extended Scale (Mobile),35,1007855691,0.9587903475160492,10366056,0,0
18,948590,Consumer > Education > Tutoring Resources Researchers - Extended Scale,Consumer > Education > Tutoring Resources Researchers (Web),35,1004647319,0.852916756646052,10813836,0,0
18,949188,Consumer > CPG > Beauty > Politics Audience - Extended Scale,Consumer > CPG > Beauty > Politics Audience (Web),35,1006261281,0.7502968572139626,11704704,0,0
18,949216,Lifestyle > Holidays > Father's Day Celebrators - Extended Scale,Lifestyle > Holidays > Father's Day Celebrators - Extended Scale (Web),35,1013692481,0.97394302092253,10235904,0,0
18,958162,Lifestyle > Holidays > New Years Eve Celebrators,Lifestyle > Holidays > New Years Eve Celebrators (Web),35,1011030711,0.972106231984884,3361716,0,0
18,967075,Lifestyle > Holidays > New Years Resolution Researchers - Extreme Confidence,Lifestyle > Holidays > New Years Resolution Researchers - Extreme Confidence (Web),35,1011030881,0.9703616471258202,148920,0,0
18,677111,Consumer > Electronics > UK Electronics,Consumer > Electronics > UK Electronics (Mobile),35,1003587819,0.9501976763693342,2216052,0,0
18,677497,Consumer > Travel > London Tourism & Events - Extreme Confidence,Consumer > Travel > London Tourism & Events - Extreme Confidence (Mobile),35,1007796711,0.9646457665781364,109956,0,0
18,677626,Consumer > Retail > Airsoft & Paintball Equipment,Consumer > Retail > Airsoft & Paintball Equipment (Mobile),35,1003584509,0.9664681111660192,2818668,0,0
18,678382,Consumer > CPG > Food > Grocery & Food Service - Extreme Confidence,Consumer > CPG > Food > Grocery & Food Service - Extreme Confidence (Mobile),35,1007651461,0.9552873830235996,189312,0,0
18,688215,Consumer > Games > Online Arcade Games - Extreme Confidence,Consumer > Games > Online Arcade Games - Extreme Confidence (Mobile),35,1007833061,0.967194156767235,199920,0,0
18,688260,Consumer > Retail > Shoes & Accessories - Extreme Confidence,Consumer > Retail > Shoes & Accessories - Extreme Confidence (Mobile),35,1007833071,0.9386660718373292,264996,0,0
18,688549,Lifestyle > Activities > Photography,Lifestyle > Activities > Photography (Mobile),35,1003586769,0.9251000711415814,2458608,0,0
18,688950,Consumer > General Consumer > Pet Cluster - Extreme Confidence,Consumer > General Consumer > Pet Cluster - Extreme Confidence (Mobile),35,1007780591,0.9584876897326472,173400,0,0
18,882341,Lifestyle > Political > Feminism - Extended Scale,Lifestyle > Political > Feminism - Extended Scale (Mobile),35,1007781051,0.959411716456469,9581880,0,0
18,882655,Consumer > Auto > Classic Car Purchase Researchers - Extended Scale,Consumer > Auto > Classic Car Purchase Researchers - Extended Scale (Mobile),35,1007674771,0.9618358850276502,10570464,0,0
18,882818,Lifestyle > Activities > Do It Yourself - Extended Scale,Lifestyle > Activities > Do It Yourself - Extended Scale (Mobile),35,1007855431,0.9259567837512253,10039452,0,0
18,700874,Predictive Locations > Travel > Hotels > Predictive In-Store Springhill Suites Visitors - Extreme Confidence,Predictive Locations > Travel > Hotels > Predictive In-Store Springhill Suites Visitors (Web),35,1005411739,0.9237690543564044,303552,0,0
18,700909,Predictive Locations > Auto > Manufacturers > Predictive In-Dealership Jaguar Visitors - Extreme Confidence,Predictive Locations > Auto > Manufacturers > Predictive In-Dealership Jaguar Visitors (Web),35,1005414119,0.9133725568786236,417792,0,0
18,882808,Consumer > CPG > Food > Kitchen Blog Readers - Extended Scale,Consumer > CPG > Food > Kitchen Blog Readers - Extended Scale (Mobile),35,1007675071,0.9693995978181634,9999672,0,0
18,700938,Predictive Locations > Health > Fitness Clubs > Predictive In-Store SoulCycle Visitors,Predictive Locations > Health > Fitness Clubs > Predictive In-Store SoulCycle Visitors (Web),35,1005415329,0.979345152026238,2759712,0,0
18,700989,Predictive Locations > Auto > Manufacturers > Predictive In-Dealership Ford Visitors - Extreme Confidence,Predictive Locations > Auto > Manufacturers > Predictive In-Dealership Ford Visitors (Web),35,1005414129,0.9094922943560946,341700,0,0
18,702511,Predictive Locations > Auto > Gas Stations > Predictive In-Store Gulf Visitors,Predictive Locations > Auto > Gas Stations > Predictive In-Store Gulf Visitors (Web),35,1005414619,0.9779490257082946,2402508,0,0
18,702527,Predictive Locations > Health > Fitness Clubs > Predictive In-Store Flywheel Visitors - Extreme Confidence,Predictive Locations > Health > Fitness Clubs > Predictive In-Store LA Fitness Visitors (Web),35,1005414599,0.8335778657237123,244800,0,0
18,715003,Predictive Locations > Auto > Gas Stations > Predictive In-Store Speedway Gas Stations Visitors,Predictive Locations > Auto > Gas Stations > Predictive In-Store Speedway Gas Stations Visitors (Web),35,1005414689,0.9860355357929388,2342532,0,0
18,1077886,Predictive Social > Persona > Watch Enthusiasts - Extended Scale,Predictive Social > Persona > Watch Enthusiasts - Extended Scale (Web),35,1013829281,0.963258251250136,9657156,0,0
18,715689,Predictive Locations > Restaurants > Casual Restaurants > Predictive In-Store Seasons 52 Visitors - Extreme Confidence,Predictive Locations > Restaurants > Casual Restaurants > Predictive In-Store Seasons 52 Visitors (Web),35,1005413709,0.9332971536591512,297840,0,0
18,715744,Predictive Locations > Retail > Office > Predictive In-Store PostNet Visitors - Extreme Confidence,Predictive Locations > Retail > Office > Predictive In-Store PostNet Visitors (Web),35,1014948461,0.9204385048185718,210528,0,0
18,715758,Predictive Locations > Auto > Rental > Predictive In-Store National Car Rental Visitors,Predictive Locations > Auto > Rental > Predictive In-Store National Car Rental Visitors (Web),35,1005416109,0.9810218573792076,3127116,0,0
18,716018,Predictive Locations > Retail > Beauty > Predictive In-Store Sephora Visitors,Predictive Locations > Retail > Beauty > Predictive In-Store Sephora Visitors (Web),35,1005416169,0.9722171343034092,2904756,0,0
18,716183,Predictive Locations > Restaurants > QSR > Predictive In-Store Pizza Hut Visitors,Predictive Locations > Restaurants > QSR > Predictive In-Store Pizza Hut Visitors (Web),35,1005415109,0.9771527751454542,3033276,0,0
18,716474,Predictive Locations > Retail > Apparel > Predictive In-Store Forever 21 Visitors - Extreme Confidence,Predictive Locations > Retail > Apparel > Predictive In-Store Forever 21 Visitors (Web),35,1005413989,0.914452773555929,407388,0,0
18,716479,Predictive Locations > Restaurants > Casual Restaurants > Predictive In-Store Cheesecake Factory Visitors - Extreme Confidence,Predictive Locations > Restaurants > Casual Restaurants > Predictive In-Store Cheesecake Factory Visitors (Web),35,1005416309,0.935381841588446,435744,0,0
18,701239,Predictive Locations > Finance > Banks > Predictive In-Store US Bank Visitors - Extreme Confidence,Predictive Locations > Finance > Banks > Predictive In-Store US Bank Visitors (Web),35,1005412969,0.9046496732953372,369852,0,0
18,701263,Predictive Locations > Restaurants > QSR > Predictive In-Store Five Guys Visitors,Predictive Locations > Restaurants > QSR > Predictive In-Store Five Guys Visitors (Web),35,1005415449,0.975321529072666,2875380,0,0
18,701473,Predictive Locations > Restaurants > QSR > Predictive In-Store Long John Silver's Visitors,Predictive Locations > Restaurants > QSR > Predictive In-Store Long John Silver's Visitors (Web),35,1005414289,0.9789450795234022,2817648,0,0
18,912981,ScreenEngine Dstillery > Custom > Predictive In-Theater Adventure Movie Fans,ScreenEngine Dstillery > Entertainment > Predictive In-Theater Adventure Movie Fans (Web),35,1008200071,0.8593566853486356,355776,0,0
18,701569,Predictive Locations > Restaurants > QSR > Predictive In-Store Peet's Coffee & Tea Visitors - Extreme Confidence,Predictive Locations > Restaurants > QSR > Predictive In-Store Peet's Coffee & Tea Visitors (Web),35,1005413079,0.928979245032292,460632,0,0
18,702236,Predictive Locations > Retail > Office > Predictive In-Store OfficeMax Visitors,Predictive Locations > Retail > Office > Predictive In-Store OfficeMax Visitors (Web),35,1005414489,0.9749662597363362,2994516,0,0
18,715118,Predictive Locations > Travel > Hotels > Predictive In-Hotel JW Marriott Visitors,Predictive Locations > Travel > Hotels > Predictive In-Hotel JW Marriott Visitors (Web),35,1005413479,0.9802871230522134,3021036,0,0
18,715159,Predictive Locations > Restaurants > QSR > Predictive In-Store El Pollo Loco Visitors - Extreme Confidence,Predictive Locations > Restaurants > QSR > Predictive In-Store El Pollo Loco Visitors (Web),35,1005415899,0.9371431386339286,539172,0,0
18,716098,Predictive Locations > Retail > Department Stores > Predictive In-Store Burberry Visitors,Predictive Locations > Retail > Department Stores > Predictive In-Store Burberry Visitors (Web),35,1005416199,0.9761224223909511,2797044,0,0
18,716753,Predictive Locations > Travel > Hotels > Predictive In-Hotel Country Inn and Suites Visitors,Predictive Locations > Travel > Hotels > Predictive In-Hotel Country Inn and Suites Visitors (Web),35,1005414069,0.979611635412262,2880480,0,0
18,952953,Predictive Locations > Restaurants > Casual Restaurants > Predictive In-Store Bonefish Grill Visitors - Extended Scale,Predictive Locations > Restaurants > Casual Restaurants > Predictive In-Store Bonefish Grill Visitors (Web),35,1005413199,0.9326391250699064,9441324,0,0
18,952978,Predictive Locations > Retail > Department Stores > Predictive In-Store Barneys New York Visitors - Extended Scale,Predictive Locations > Retail > Department Stores > Predictive In-Store Barneys New York Visitors (Web),35,1005413249,0.9264141761316166,9776292,0,0
18,953003,Predictive Locations > Retail > Apparel > Predictive In-Store Talbots Visitors - Extended Scale,Predictive Locations > Retail > Apparel > Predictive In-Store Talbots Visitors (Web),35,1005414539,0.9030986602267748,10361568,0,0
18,754742,Predictive Social > Persona > Summer Traveler,Predictive Social > Persona > Summer Traveler (Mobile),35,1005457636,0.9601899717635743,8370324,0,0
