origin_data_source_category_id,target_data_source_category_id
2123540,1002800096
2123541,1002800076
2123542,1002800066
2123548,1002800186
2138397,1011356951
2138398,1011356961
2197882,1012796271
2138399,1011356971
2138400,1011357091
2197883,1012796281
2197884,1012796291
2138403,1011356981
2197886,1012796311
2138404,1011356991
2138406,1011357011
2138407,1011357021
2138408,1011357031
2197887,1012796331
2138410,1011357051
2138411,1011357121
2197888,1012796341
2138413,1011357061
2138414,1011357141
2138415,1011357071
2138416,1011357081
2123555,1002800756
2197891,1012796371
2123556,1002800776
2123557,1002800816
2197892,1012796381
2123558,1002800926
2198173,1002800966
2197893,1012796391
2123559,1002800986
2198175,1002801026
2198177,1002801116
2123560,1002801366
2123561,1002801406
2123562,1002801456
2197894,1012796451
2197895,1012796461
2123563,1002801716
2197896,1012475421
2197897,1012796471
2198179,1002802136
2198180,1002802236
2198181,1002802276
2198182,1002802286
2198183,1002802386
2198184,1002802396
2198185,1002802406
2198187,1002802686
2198188,1002802796
2123565,1002804116
2123568,1002804136
2123569,1004082599
2123570,1002804146
2123571,1002804156
2123573,1002804176
2123574,1002804186
2123577,1002804206
2123578,1004082609
2123579,1002804216
2123583,1009021871
2123591,1012796571
2123600,1009022521
2123606,1009022601
2123613,1009023341
2123614,1009023361
2123618,1009023331
2123626,1009023721
2123628,1009023841
2123630,1009024031
2123632,1009024051
2123636,1009024441
2123640,1009024451
2123641,1009024191
2123642,1009024131
2123643,1009024461
2123649,1009024581
2198193,1004944229
2198194,1004944239
2123652,1004944249
2123658,1009025581
2123660,1009025231
2123662,1009025001
2197901,1009025471
2123668,1009034161
2123670,1009025771
2123671,1009025801
2123672,1009025721
2123673,1009025671
2123674,1009025831
2123675,1009025731
2123676,1009025651
2123677,1009025761
2123678,1009025781
2123681,1009025961
2123683,1009034171
2123685,1009026401
2123686,1009026281
2123688,1009026421
2123689,1009026371
2123690,1009026221
2123691,1009026361
2123692,1009026251
2123693,1009026311
2123694,1009026341
2123695,1009026271
2123696,1009026331
2123701,1009026591
2123703,1009026571
2123704,1009026601
2123705,1009026581
2123708,1009026691
2123712,1009026781
2123713,1009026751
2123715,1009026841
2123733,1009027701
2123734,1009027561
2123735,1009027721
2123736,1009027551
2123738,1009027731
2123739,1009027741
2123748,1009027961
2123749,1009027941
2123750,1009027901
2123751,1009028071
2123754,1009028261
2123755,1009028181
2123760,1009028321
2123764,1009028421
2123767,1009028481
2123768,1009028501
2123769,1009028581
2123771,1009028621
2123773,1009029051
2123774,1009028731
2123775,1009029231
2123776,1009029121
2123777,1009029071
2123778,1009028911
2123779,1009028841
2123780,1009029271
2123782,1009034311
2123783,1009034321
2123785,1009029331
2123786,1009029321
2123787,1009029381
2123788,1009029671
2123789,1009029721
2123791,1009029641
2123794,1009029541
2123795,1009029561
2123796,1009029391
2123800,1009029401
2123802,1009029551
2123803,1009029441
2123804,1009029301
2123806,1009029521
2197903,1009029511
2123808,1009029771
2123810,1009029891
2123812,1009030261
2123813,1009030231
2123814,1009030011
2123815,1009030191
2123817,1009030411
2123818,1009030401
2123820,1004993469
2123822,1009030531
2123825,1009030601
2123832,1009030801
2123833,1009030721
2198198,1009030941
2123841,1009031081
2123844,1009031431
2123848,1004993569
2123853,1009031741
2123854,1009031751
2123855,1009031771
2123857,1009031891
2123858,1009031921
2123859,1009031951
2123861,1009032251
2123862,1009032261
2123863,1009032141
2123864,1009032111
2123866,1009032311
2123868,1009032531
2123870,1009032621
2123872,1009032631
2123874,1009032701
2123875,1009032751
2123876,1009032781
2123877,1009032791
2123878,1009032741
2123879,1009032801
2123880,1009034501
2123885,1004993989
2123888,1004993649
2123890,1009033401
2123892,1009033531
2123893,1009033461
2123894,1009033651
2123895,1009033571
2123896,1009033601
2123897,1009033621
2123898,1009033561
2123899,1009033581
2123901,1009033761
2123903,1009033881
2123904,1009033831
2123907,1004994199
2197914,1012800371
2197915,1012800381
2197916,1012800391
2197918,1012800411
2197919,1012800441
2197920,1012800451
2197921,1012800461
2197923,1012800481
2197924,1012800491
2197925,1012800501
2197926,1012800511
2197927,1012800521
2123914,1002807516
2198200,1002808096
2123918,1002808256
2123923,1002805966
2123925,1002805986
2123926,1002805996
2123927,1002806006
2123928,1002806016
2123929,1002806026
2123930,1002806036
2123931,1002806086
2123936,1002806126
2123937,1002806136
2123938,1002806146
2123939,1002806156
2198207,1002806406
2198208,1002806766
2198212,1002807366
2198213,1002807386
2198215,1002807406
2123941,1004082839
2123942,1004082849
2123943,1004082859
2123946,1004082889
2123947,1004082899
2123948,1004082909
2123950,1004082929
2123952,1004082949
2123953,1004082959
2123959,1004083019
2123960,1004083029
2123961,1009034671
2123987,1009034971
2123988,1009034731
2123992,1005781231
