origin_data_source_category_id,target_data_source_category_id
1024745,1011634121
1024746,1011634011
1024796,1011634031
1024797,1011634091
1024798,1011633991
1024799,1011634071
1024800,1011634101
1024801,1011634001
1024802,1011633951
1024803,1011633921
1024804,1011633931
1024805,1011633971
1024806,1011633881
1024807,1011633841
1024808,1011633901
1024809,1011633961
1024810,1011633941
1024939,1011641231
1024941,1011641261
1024942,1011641251
1024943,1011641241
1024944,1011641111
1024945,1011641161
1024947,1011641081
1024948,1011641201
1026015,1011641121
1026016,1011641171
1026017,1011641141
1026018,1011641091
1026019,1011641211
1026025,1011641221
1026054,1011633891
1028877,1012105041
1028887,1012105091
1028912,1012105111
1028917,1012105001
1028947,1012105101
1028952,1012104981
1028962,1012105071
1028967,1012104991
1028977,1012105081
1028982,1012105051
1028987,1012105021
1028997,1012105061
1029002,1012105031
1029007,1012104911
1029012,1012104891
1029027,1012104901
1029032,1012104961
1029037,1012104841
1029042,1012104871
1029052,1012104941
1029057,1012104881
1029062,1012104851
1029067,1012104951
1029072,1012104821
1029082,1012104921
1029087,1012104831
1029092,1012104861
1029097,1012104931
1029107,1012104801
1029112,1012104781
1029117,1012104741
1029122,1012104701
1029127,1012104791
1029132,1012104671
1029137,1012104711
1029142,1012104761
1029147,1012104681
1029152,1012104721
1029157,1012104771
1029167,1012104731
1029172,1012104691
1029177,1012104751
1029182,1012104811
1029192,1012104591
1029202,1012104621
1029207,1012104521
1029212,1012104571
1029217,1012104631
1029222,1012104611
1029227,1012104581
1029232,1012104541
1029242,1012104661
1029526,1011759061
1029531,1011759121
1029542,1011759051
1029547,1011759071
1029554,1011759081
1029581,1011759091
1029586,1011759151
1029591,1011759111
1029596,1011759101
1029601,1011759141
1029606,1011759131
1029611,1011758951
1029616,1011759021
1029621,1011758931
1029626,1011758961
1029631,1011759031
1029636,1011758941
1029641,1011758971
1029646,1011759041
1029651,1011758991
1029656,1011758981
1029661,1011758911
1029666,1011759001
1029671,1011758901
1029676,1011758921
1029681,1011759011
1030075,1011947961
1030076,1011947931
1030224,1011767801
1030229,1011767771
1030234,1011767821
1030239,1011767811
1030244,1011767751
1030249,1011767831
1030254,1011767791
1030259,1011767761
1030597,1011947971
1030601,1011947941
1030602,1011948001
1030606,1011948011
1030607,1011948031
1030611,1011948061
1030612,1011948021
1030616,1011947951
1030682,1011767781
1031259,1011785161
1031261,1011785191
1031262,1011785201
1031263,1011785181
1031264,1011785171
1031265,1011785031
1031266,1011785011
1031267,1011785061
1031272,1011785021
1031273,1011785071
1031274,1011785081
1031275,1011785141
1031276,1011785101
1031277,1011785121
1031278,1011785051
1031279,1011785041
1031280,1011785091
1031281,1011785151
1031282,1011785111
1031283,1011785131
1031913,1011792181
1031919,1011792211
1031924,1011792191
1031930,1011792201
1033548,1011948071
1033549,1011947991
1033550,1011948041
1033551,1011948051
1033552,1011947981
1036086,1012000661
1036087,1012000691
1036088,1012000681
1036089,1012000721
1036091,1012000711
1036092,1012000671
1036093,1012000701
1043387,1012153221
1043388,1012153201
1043391,1012153191
1043392,1012153171
1043393,1012153231
1043394,1012153211
1043395,1008436571
1043396,1012153141
1043397,1012153151
1043399,1012153131
1043401,1012153181
1049621,1012303461
1049622,1012303451
1049623,1012303391
1049624,1012303431
1049625,1012303311
1049626,1012303331
1049627,1012303411
1049628,1012303371
1049629,1012303351
1049630,1012303441
1049631,1012303321
1049632,1012303341
1049633,1012303421
1049634,1012303381
1049635,1012303361
1049671,1012303401
1049672,1012303271
1049673,1012303161
1049674,1012303171
1049676,1012303231
1049677,1012303191
1049678,1012303211
1049679,1012303291
1049680,1012303181
1049681,1012303261
1049682,1012303241
1049683,1012303201
1049684,1012303221
1049685,1012303301
1049686,1012303251
1049687,1012303281
1049688,1012303011
1049689,1012303031
1050007,1012303041
1050008,1012303121
1050009,1012303081
1050010,1012303101
1050011,1012303141
1050012,1012303021
1050013,1012303051
1050014,1012303131
1050015,1012303091
1050016,1012303061
1050017,1012303071
1050018,1012303151
1050019,1012303111
1050549,1012406381
1050739,1012406441
1050744,1012406391
1050749,1012406411
1050754,1012406361
1050761,1012406421
1050766,1012406451
1050771,1012406401
1050776,1012406431
1050781,1012406371
1053595,1012445311
1053596,1012445261
1053597,1012445291
1053598,1012445201
1053599,1012445241
1053601,1012444021
1053602,1012444031
1053603,1012444061
1053604,1012444001
1053605,1012444091
1053606,1012443981
1053607,1012444111
1053608,1012444041
1053609,1012444071
1053610,1012444011
1053611,1012444101
1053612,1012443991
1053613,1012444121
1053614,1012444051
1053615,1012444081
1053616,1012443861
1053617,1012443881
1053618,1012443921
1053620,1012443901
1053621,1012443241
1053621,1012443951
1053622,1012443871
1053623,1012443891
1053624,1012443931
1053625,1012443841
1053626,1012443961
1053627,1012443831
1053628,1012443971
1053629,1012443911
1053630,1012443941
1053631,1012443851
1053632,1012443801
1053633,1012443681
1053634,1012443811
1053635,1012443741
1053636,1012443781
1053637,1012443701
1053638,1012443721
1053639,1012443761
1053640,1012443821
1053641,1012443751
1053642,1012443791
1053643,1012443711
1053644,1012443731
1053645,1012443181
1053645,1012443771
1053646,1012443691
1053647,1012443631
1053648,1012443531
1053649,1012443651
1053650,1012443581
1053651,1012443611
1053652,1012443561
1053653,1012443641
1053654,1012443541
1053655,1012443661
1053656,1012443601
1053657,1012443621
1053658,1012443571
1053659,1012443591
1053660,1012443551
1053661,1012443671
1053662,1012448181
1053663,1012448201
1053664,1012448141
1053665,1012448161
1053666,1012448191
1053667,1012448131
1053668,1012448211
1053669,1012448121
1053670,1012448151
1053671,1012448171
1053672,1012448041
1053673,1012447991
1053674,1012448081
1053675,1012447971
1053676,1012447561
1053676,1012448101
1053678,1012448061
1053679,1012448001
1053680,1012448091
1053681,1012447981
1053682,1012448111
1053683,1012448031
1053684,1012448071
1053685,1012448011
1053686,1012448021
1053687,1012448051
1053688,1012447831
1053689,1012447931
1053690,1012447911
1053691,1012447851
1053692,1012447871
1053693,1012447901
1053694,1012447841
1053695,1012447941
1053696,1012447821
1053697,1012447951
1053698,1012447881
1053699,1012447921
1053700,1012447961
1053701,1012447891
1053703,1012447861
1053704,1012447751
1053705,1012447771
1053707,1012447791
1053708,1012447671
1053709,1012447811
1053710,1012447761
1053711,1012447781
1053712,1012447741
1053713,1012447801
1053714,1012447681
1056458,1012644261
1056463,1012644241
1056468,1012644251
1056473,1012644181
1056478,1012644111
1056483,1012644151
1057069,1012644161
1057074,1012644201
1057079,1012644221
1057084,1012644121
1057089,1012644211
1057094,1012644191
1057099,1012644131
1057104,1012644091
1057109,1012644141
1057114,1012644171
1057119,1012644101
1057124,1012644231
1057139,1012648101
1057140,1012648121
1057141,1012648161
1057142,1012648111
1057143,1012648171
1057144,1012648141
1057147,1012648091
1057148,1012648151
1057149,1012648131
1057254,1012643941
1057259,1012643981
1057264,1012644011
1057269,1012643951
1057274,1012644071
1057279,1012644021
1057284,1012644041
1057289,1012644081
1057294,1012643971
1057299,1012644051
1057304,1012643991
1057309,1012644061
1057314,1012643961
1057319,1012644001
1057324,1012644031
1057811,1012681811
1057816,1012681801
1057821,1012681741
1057826,1012681821
1057831,1012681771
1057836,1012681751
1057841,1012681831
1057846,1012681781
1057852,1012681791
1057857,1012681761
1058177,1012681701
1058182,1012681671
1058187,1012681621
1058192,1012681721
1058198,1012681711
1058203,1012681651
1058208,1012681611
1058213,1012681591
1058218,1012681661
1058223,1012681641
1058228,1012681601
1058233,1012681691
1058856,1012681631
1058861,1012681731
1058866,1012681681
1058871,1012681491
1058876,1012681571
1058881,1012681531
1058886,1012681501
1058891,1012681481
1058896,1012681541
1058901,1012681511
1058906,1012681561
1058911,1012681551
1058916,1012681521
1058921,1012681461
1059116,1012681471
1059121,1012681391
1059126,1012681351
1059131,1012681331
1059136,1012681401
1059141,1012681371
1059146,1012681341
1059151,1012681421
1059156,1012681381
1059161,1012681441
1059166,1012681431
1059171,1012681361
1059176,1012681451
1059181,1012681411
1059960,1012737041
1059961,1012736981
1059962,1012737031
1059963,1012736971
1059964,1012737011
1059965,1012736951
1059966,1012736991
1059967,1012736941
1059968,1012737071
1059969,1012737051
1059970,1012737021
1059971,1012736961
1059972,1012737001
1060017,1012737061
1061980,1012839801
1061981,1012839771
1061982,1012839811
1061983,1012839831
1061984,1012839781
1061985,1012839791
1061986,1012839841
1062289,1012839851
1062290,1012858301
1062291,1012839821
1062292,1012839731
1062293,1012839651
1062294,1012839691
1062295,1012839751
1062296,1012839621
1062297,1012839671
1062298,1012839701
1062299,1012839631
1062300,1012839681
1062301,1012839711
1062302,1012839641
1062303,1012839721
1062304,1012839741
1062305,1012839661
1062349,1012839761
1063479,1012849021
1063480,1012849031
1063481,1012849011
1063482,1012849001
1063483,1012848901
1063484,1012848961
1063485,1012848941
1063486,1012854871
1063487,1012848911
1063488,1012848871
1063489,1012848981
1063490,1012848971
1063491,1012848951
1063492,1012854881
1063493,1012848921
1063494,1012848881
1063495,1012848991
1063778,1012848931
1063779,1012848891
1063780,1012848741
1063781,1012848791
1063782,1012848781
1063783,1012854891
1063784,1012848761
1063785,1012848721
1063786,1012848811
1063787,1012848851
1063788,1012848831
1063790,1012848771
1063791,1012848731
1063792,1012848821
1063793,1012848861
1063794,1012848841
1063795,1012848751
1063796,1012848801
1063809,1012854901
1063903,1012894661
1063904,1012894631
1063905,1012894621
1063906,1012894671
1063907,1012894641
1063908,1012894651
1063909,1012894571
1063910,1012894501
1063911,1012894491
1063912,1012894561
1063913,1012894521
1063914,1012894531
1063915,1012894581
1063916,1012894601
1063917,1012894471
1063918,1012894551
1063919,1012894511
1063920,1012894541
1063921,1012894591
1063922,1012894611
1063923,1012894481
1065572,1012937221
1065573,1012937191
1065574,1012937181
1065575,1012937171
1065576,1012937211
1065577,1012937201
1065578,1012937051
1065579,1012937111
1065580,1012937031
1065581,1012937021
1065582,1012937101
1065583,1012937091
1065584,1012937061
1065585,1012937121
1065586,1012937151
1065587,1012937141
1065588,1012937081
1065589,1012937041
1065590,1012937071
1065591,1012937131
1065592,1012937161
1067209,1013063191
1067212,1013063161
1067213,1013063131
1067214,1013063171
1067215,1013063201
1067216,1013063141
1067217,1013063081
1067218,1013063101
1067219,1013063121
1067220,1013063181
1067221,1013063211
1067222,1013063151
1067223,1013063091
1067224,1013063111
1067972,1013082381
1067973,1013082321
1067974,1013082271
1067975,1013082361
1067976,1013082231
1067977,1013082301
1067978,1013082251
1067979,1013082331
1067980,1013082281
1067981,1013082371
1067982,1013082241
1067983,1013082311
1067984,1013082261
1067985,1013082341
1067986,1013082291
1067987,1013082351
1069597,1013225061
1069598,1013225001
1069599,1013225041
1069600,1013225071
1069601,1013225011
1069602,1013225051
1069603,1013225021
1069604,1013225031
1071199,1013241941
1071200,1013241921
1071201,1013241981
1071203,1013241971
1071204,1013242021
1071205,1013242001
1071206,1013241951
1071207,1013241991
1071208,1013241911
1071209,1013241931
1071210,1013242031
1071211,1013242011
1071212,1013241961
1071213,1013241871
1071214,1013241761
1071215,1013241781
1071216,1013241851
1071217,1013241801
1071218,1013241831
1071219,1013241891
1071220,1013241771
1071221,1013241791
1071222,1013241861
1071223,1013241811
1071224,1013241841
1071225,1013241901
1071226,1013241881
1071227,1013241821
1071507,1013327691
1071508,1013327651
1071509,1013327631
1071510,1013327671
1071511,1013327621
1071512,1013327681
1071513,1013327701
1071514,1013327661
1071515,1013327641
1071516,1013327611
1071782,1013353961
1071978,1013697861
1071979,1013583801
1071981,1013697901
1071982,1013583831
1071984,1013697871
1071985,1013583811
1071987,1013697891
1071988,1013583841
1071990,1013697881
1071991,1013583821
1071993,1013697751
1071994,1013583851
1071996,1013697831
1071997,1013583701
1071999,1013697711
1072000,1013583651
1072002,1013697761
1072003,1013583761
1072005,1013697841
1072006,1013583711
1072008,1013697721
1072009,1013583661
1072011,1013697851
1072012,1013583721
1072015,1013697771
1072016,1013583671
1072018,1013697801
1072019,1013583771
1072021,1013697781
1072022,1013583681
1072024,1013697811
1072025,1013583781
1072027,1013697731
1072028,1013583731
1072030,1013697821
1072031,1013583791
1072033,1013697741
1072034,1013583741
1072036,1013697791
1072037,1013583691
1072039,1013697661
1072040,1013583751
1072042,1013697621
1072043,1013583501
1072045,1013697671
1072046,1013583611
1072048,1013697561
1072049,1013583561
1072051,1013697681
1072052,1013583621
1072054,1013697571
1072055,1013583571
1072057,1013697631
1072058,1013583511
1072060,1013697581
1072061,1013583581
1072063,1013697641
1072064,1013583521
1072066,1013697691
1072067,1013583631
1072069,1013697591
1072070,1013583531
1072072,1013697701
1072073,1013583641
1072075,1013697601
1072076,1013583591
1072078,1013697651
1072079,1013583541
1072081,1013697611
1072082,1013583601
1072084,1013697451
1072085,1013583551
1072087,1013697511
1072088,1013585701
1072090,1013697461
1072091,1013585661
1072093,1013697521
1072094,1013585711
1072096,1013697411
1072097,1013585681
1072099,1013697471
1072100,1013585691
1072102,1013697481
1072103,1013585671
1072105,1013697531
1072106,1013585611
1072108,1013697421
1072109,1013585561
1072111,1013697541
1072112,1013585621
1072114,1013697431
1072115,1013585571
1072117,1013697491
1072118,1013585511
1072120,1013697441
1072121,1013585581
1072123,1013697501
1072124,1013585521
1072126,1013697551
1072127,1013585631
1072129,1013698371
1072130,1013585531
1072132,1013698411
1072133,1013585641
1072135,1013698381
1072136,1013585591
1072138,1013698401
1072139,1013585541
1072141,1013698391
1072142,1013585601
1072144,1013698261
1072145,1013585551
1072147,1013698321
1072148,1013585651
1072150,1013698271
1072151,1013585361
1072153,1013698331
1072154,1013585461
1072156,1013698221
1072157,1013585411
1072159,1013698281
1072160,1013585471
1072162,1013698231
1072163,1013585421
1072165,1013698291
1072166,1013585371
1072168,1013698341
1072169,1013585481
1072171,1013698301
1072172,1013585381
1072175,1013698361
1072176,1013585501
1072177,1013698241
1072178,1013585431
1072180,1013698351
1072181,1013585491
1072183,1013698251
1072184,1013585441
1072186,1013698311
1072187,1013585391
1072189,1013698171
1072190,1013585451
1072192,1013698111
1072193,1013585401
1072195,1013698181
1072196,1013585341
1072198,1013698071
1072199,1013585321
1072201,1013698081
1072202,1013585331
1072204,1013698121
1072205,1013585301
1072207,1013698191
1072208,1013585351
1072210,1013698131
1072211,1013585311
1072213,1013698201
1072214,1013585241
1072216,1013698091
1072218,1013585231
1072219,1013698141
1072220,1013585251
1072222,1013698101
1072223,1013585191
1072225,1013698151
1072226,1013585151
1072228,1013698211
1072229,1013585261
1072231,1013698161
1072232,1013585161
1072234,1013698011
1072235,1013585271
1072237,1013697921
1072238,1013585201
1072240,1013698021
1072241,1013585281
1072243,1013697931
1072244,1013585211
1072246,1013697971
1072247,1013585171
1072249,1013698031
1072250,1013585221
1072252,1013697981
1072253,1013585181
1072255,1013698041
1072256,1013585291
1072258,1013697941
1072259,1013585051
1072261,1013698051
1072262,1013585101
1072264,1013697951
1072265,1013585061
1072267,1013697991
1072268,1013585001
1072270,1013697961
1072271,1013585071
1072273,1013698001
1072274,1013585011
1072276,1013698061
1072277,1013585111
1072279,1013699381
1072280,1013585021
1072282,1013699421
1072283,1013585121
1072285,1013699391
1072286,1013585081
1072288,1013699411
1072289,1013585031
1072291,1013699401
1072292,1013585091
1072294,1013699281
1072295,1013585041
1072297,1013699321
1072298,1013585131
1072300,1013699331
1072301,1013585141
1072303,1013699231
1072304,1013584951
1072306,1013699291
1072307,1013584931
1072309,1013699341
1072310,1013584961
1072312,1013699301
1072313,1013584941
1072315,1013699351
1072316,1013584981
1072318,1013699241
1072319,1013584971
1072321,1013699361
1072322,1013584861
1072324,1013699251
1072325,1013584821
1072327,1013699311
1072328,1013584781
1072330,1013699261
1072331,1013584831
1072334,1013699271
1072335,1013584791
1072337,1013699371
1072338,1013584881
1072340,1013699131
1072341,1013584801
1072343,1013699191
1072344,1013584891
1072346,1013699091
1072347,1013584841
1072349,1013699141
1072350,1013584901
1072352,1013699101
1072353,1013584851
1072355,1013699151
1072356,1013584811
1072358,1013699201
1072359,1013584911
1072362,1013699081
1072363,1013699181
1072364,1013584871
1072365,1013584921
1072367,1013699111
1072368,1013584671
1072370,1013699211
1072371,1013584731
1072373,1013699121
1072374,1013584681
1072376,1013699161
1072377,1013584631
1072379,1013699221
1072380,1013584691
1072382,1013699171
1072383,1013584641
1072385,1013699031
1072386,1013584741
1072388,1013698941
1072389,1013584701
1072391,1013699041
1072392,1013584751
1072394,1013698951
1072395,1013584711
1072397,1013698991
1072398,1013584651
1072400,1013699001
1072401,1013584661
1072403,1013699051
1072404,1013584761
1072406,1013698961
1072407,1013584721
1072409,1013699011
1072410,1013584771
1072412,1013698971
1072413,1013584571
1072415,1013699021
1072417,1013584591
1072418,1013699061
1072419,1013584611
1072422,1013698931
1072423,1013584601
1072424,1013699071
1072425,1013584621
1072427,1013698981
1072428,1013584581
1072430,1013698921
1072431,1013584561
1072433,1013698901
1072434,1013584491
1072437,1013698881
1072438,1013584511
1072441,1013698911
1072442,1013584441
1072443,1013698891
1072444,1013584521
1072446,1013698841
1072447,1013584461
1072449,1013698731
1072450,1013584531
1072454,1013698821
1072455,1013584501
1072456,1013698831
1072457,1013584451
1072461,1013698741
1072462,1013584421
1072464,1013698771
1072465,1013584541
1072467,1013698851
1072468,1013584471
1072470,1013698781
1072471,1013584551
1072473,1013698861
1072474,1013584481
1072476,1013698751
1072477,1013584431
1072479,1013698791
1072480,1013584321
1072482,1013698761
1072483,1013584271
1072485,1013698801
1072486,1013584371
1072488,1013698871
1072489,1013584331
1072491,1013698811
1072492,1013584381
1072494,1013698681
1072495,1013584341
1072497,1013698581
1072498,1013584281
1072500,1013698591
1072501,1013584291
1072503,1013698641
1072504,1013584391
1072506,1013698691
1072507,1013584351
1072509,1013698601
1072510,1013584401
1072512,1013698701
1072513,1013584361
1072515,1013698611
1072516,1013584301
1072518,1013698651
1072519,1013584411
1072521,1013698621
1072522,1013584311
1072524,1013698661
1072525,1013584231
1072527,1013698711
1072528,1013584191
1072530,1013698671
1072531,1013584241
1072533,1013698721
1072534,1013584201
1072536,1013698631
1072537,1013584171
1072539,1013698461
1072540,1013584211
1072542,1013698431
1072543,1013584181
1072545,1013698471
1072546,1013584251
1072548,1013698531
1072549,1013584221
1072551,1013698481
1072552,1013584261
1072554,1013698541
1072555,1013584071
1072558,1013698521
1072559,1013698511
1072560,1013584161
1072561,1013584081
1072563,1013698441
1072564,1013584021
1072566,1013698491
1072567,1013584121
1072569,1013698551
1072570,1013584031
1072572,1013698501
1072573,1013584131
1072575,1013698561
1072576,1013584091
1072578,1013698451
1072579,1013584041
1072581,1013698571
1072582,1013584101
1072584,1013701381
1072585,1013584051
1072587,1013701401
1072588,1013584141
1072590,1013701391
1072591,1013584061
1072593,1013701411
1072594,1013584151
1072596,1013701421
1072597,1013584111
1072599,1013701231
1072600,1013583901
1072602,1013701241
1072603,1013583871
1072605,1013701271
1072606,1013583971
1072608,1013701351
1072609,1013583911
1072611,1013701281
1072612,1013583981
1072614,1013701361
1072615,1013583921
1072617,1013701251
1072618,1013583881
1072620,1013701371
1072621,1013583931
1072623,1013701261
1072624,1013583891
1072626,1013701291
1072627,1013583991
1072640,1013701321
1072641,1013584001
1072643,1013701301
1072644,1013583951
1072649,1013701331
1072650,1013583961
1072652,1013701311
1072653,1013583941
1072655,1013701341
1072656,1013584011
1072658,1013701081
1072659,1013594131
1072661,1013701181
1072662,1013594161
1072664,1013701091
1072665,1013594141
1072667,1013701141
1072668,1013594111
1072670,1013701101
1072671,1013594151
1072673,1013701151
1072674,1013594121
1072676,1013701191
1072677,1013594171
1072679,1013701111
1072680,1013593961
1072682,1013701201
1072683,1013594061
1072685,1013701121
1072686,1013594011
1072688,1013701161
1072689,1013593971
1072691,1013701131
1072692,1013594021
1072694,1013701171
1072695,1013593981
1072697,1013701211
1072698,1013594071
1072700,1013701221
1072701,1013594081
1072703,1013700931
1072704,1013594031
1072706,1013700991
1072707,1013593991
1072709,1013701031
1072710,1013594041
1072712,1013701001
1072713,1013594001
1072715,1013701041
1072716,1013594091
1072718,1013700941
1072719,1013594051
1072721,1013701051
1072722,1013594101
1072724,1013700951
1072725,1013593871
1072727,1013701011
1072728,1013593811
1072730,1013700961
1072731,1013593881
1072733,1013701021
1072734,1013593821
1072736,1013701061
1072737,1013593921
1072739,1013700971
1072740,1013593831
1072742,1013701071
1072743,1013593931
1072745,1013700981
1072746,1013593891
1072748,1013700901
1072749,1013593841
1072751,1013700891
1072752,1013593901
1072754,1013700911
1072755,1013593851
1072757,1013700921
1072758,1013593941
1072761,1013700881
1072762,1013593861
1072763,1013700831
1072764,1013593951
1072766,1013700741
1072767,1013593911
1072769,1013700791
1072770,1013593771
1072772,1013700751
1072773,1013593751
1072775,1013700801
1072776,1013593731
1072778,1013700841
1072779,1013593781
1072782,1013700731
1072783,1013700821
1072784,1013593741
1072785,1013593791
1072787,1013700761
1072788,1013593761
1072790,1013700851
1072791,1013593691
1072793,1013700771
1072794,1013593641
1072796,1013700811
1072797,1013593581
1072799,1013700861
1072800,1013593591
1072802,1013700871
1072804,1013593631
1072805,1013700781
1072806,1013593651
1072808,1013700621
1072809,1013593601
1072811,1013700581
1072812,1013593661
1072814,1013700631
1072815,1013593611
1072817,1013700681
1072818,1013593701
1072820,1013700641
