origin_data_source_category_id,target_data_source_category_id
1013708181,1076307
1013698321,1072147
1013585481,1072169
1013709591,1076092
1013698341,1072168
1013585431,1072178
1013709451,1076095
1013698241,1072177
1013585341,1072196
1013709351,1076098
1013698181,1072195
1013585251,1072220
1013709401,1076102
1013698141,1072219
1013585151,1072226
1013709421,1076104
1013698151,1072225
1013585051,1072259
1013709431,1076110
1013697941,1072258
1013585101,1072262
1013703641,1076111
1013698051,1072261
1013585061,1072265
1013703681,1076112
1013697951,1072264
1013585001,1072268
1013709471,1076113
1013697991,1072267
1013585071,1072271
1013705021,1076325
1013697961,1072270
1013585011,1072274
1013703611,1076114
1013698001,1072273
1013585111,1072277
1013703571,1076115
1013698061,1072276
1013585021,1072280
1013708231,1076326
1013699381,1072279
1013585121,1072283
1013708261,1076327
1013699421,1072282
1013585081,1072286
1013708201,1076328
1013699391,1072285
1013585031,1072289
1013708301,1076329
1013699411,1072288
1013585091,1072292
1013705071,1076330
1013699401,1072291
1013585041,1072295
1013705031,1076331
1013699281,1072294
1013585131,1072298
1013709371,1076116
1013699321,1072297
1013585141,1072301
1013708141,1076332
1013699331,1072300
1013584931,1072307
1013708131,1076334
1013699291,1072306
1013584941,1072313
1013709341,1076118
1013699301,1072312
1013584801,1072341
1013708171,1076338
1013699131,1072340
1013584841,1072347
1013705081,1076339
1013699091,1072346
1013584921,1072365
1013709301,1076128
1013699181,1072363
1013593561,1072866
1013703121,1076208
1013700541,1072865
1013584691,1072380
1013703501,1076133
1013699221,1072379
1013584721,1072407
1013705041,1076346
1013698961,1072406
1013584591,1072417
1013708041,1076348
1013699021,1072415
1013584511,1072438
1013708031,1076353
1013698881,1072437
1013584451,1072457
1013703401,1076142
1013698831,1072456
1013584431,1072477
1013709211,1076145
1013698751,1072476
1013584321,1072480
1013709291,1076146
1013698791,1072479
1013584361,1072513
1013704901,1076366
1013698701,1072512
1013584301,1072516
1013709151,1076152
1013698611,1072515
1013584311,1072522
1013704871,1076367
1013698621,1072521
1013593981,1072695
1013703251,1076178
1013701171,1072694
1013584261,1072552
1013707901,1076375
1013698481,1072551
1013584191,1072528
1013707851,1076368
1013698711,1072527
1013584161,1072560
1013707831,1076376
1013698521,1072558
1013584021,1072564
1013707921,1076377
1013698441,1072563
1013584041,1072579
1013709051,1076159
1013698451,1072578
1013584141,1072588
1013703281,1076162
1013701401,1072587
1013584151,1072594
1013707911,1076381
1013701411,1072593
1013583951,1072644
1013703361,1076169
1013701301,1072643
1013583961,1072650
1013709021,1076170
1013701331,1072649
1013584011,1072656
1013709071,1076171
1013701341,1072655
1013594131,1072659
1013704791,1076390
1013701081,1072658
1013594111,1072668
1013709091,1076173
1013701141,1072667
1013594121,1072674
1013704761,1076393
1013701151,1072673
1013593961,1072680
1013704721,1076394
1013701111,1072679
1013594081,1072701
1013709031,1076179
1013701221,1072700
1013593991,1072707
1013707681,1076397
1013700991,1072706
1013594091,1072716
1013703381,1076181
1013701041,1072715
1013594051,1072719
1013709121,1076182
1013700941,1072718
1013593841,1072749
1013704771,1076405
1013700901,1072748
1013593761,1072788
1013707821,1076410
1013700761,1072787
1013593581,1072797
1013703211,1076196
1013700811,1072796
1013593381,1072899
1013703091,1076213
1013702501,1072898
1013593211,1072902
1013703131,1076214
1013702511,1072901
1013593301,1072905
1013707561,1076429
1013702521,1072904
1013593311,1072911
1013704701,1076430
1013702531,1072910
1013593251,1072908
1013708801,1076215
1013702491,1072907
1013593261,1072914
1013703051,1076216
1013702341,1072913
1013593221,1072917
1013703021,1076217
1013702401,1072916
1013593231,1072923
1013707631,1076431
1013702411,1072922
1013593321,1072926
1013704671,1076432
1013702441,1072925
1013593271,1072929
1013708711,1076218
1013702351,1072928
1013593331,1072932
1013704501,1076433
1013702451,1072931
1013593281,1072935
1013708741,1076219
1013702361,1072934
1013583551,1072085
1013709611,1076080
1013697451,1072084
1013585711,1072094
1013703691,1076082
1013697521,1072093
1013585621,1072112
1013702821,1076300
1013697541,1072111
1013585511,1072118
1013702861,1076301
1013697491,1072117
1013585631,1072127
1013703731,1076088
1013697551,1072126
1013585541,1072139
1013705161,1076304
1013698401,1072138
1013585361,1072151
1013708271,1076308
1013698271,1072150
1013585471,1072160
1013708221,1076311
1013698281,1072159
1013585421,1072163
1013708251,1076312
1013698231,1072162
1013585381,1072172
1013703721,1076093
1013698301,1072171
1013585491,1072181
1013703591,1076096
1013698351,1072180
1013585391,1072187
1013708281,1076314
1013698311,1072186
1013585451,1072190
1013703541,1076097
1013698171,1072189
1013585401,1072193
1013705191,1076315
1013698111,1072192
1013585321,1072199
1013705201,1076316
1013698071,1072198
1013585301,1072205
1013709391,1076099
1013698121,1072204
1013585311,1072211
1013705051,1076318
1013698131,1072210
1013585241,1072214
1013709361,1076101
1013698201,1072213
1013585191,1072223
1013709331,1076103
1013698101,1072222
1013585261,1072229
1013703631,1076105
1013698211,1072228
1013585161,1072232
1013703671,1076106
1013698161,1072231
1013585271,1072235
1013708291,1076320
1013698011,1072234
1013585201,1072238
1013709461,1076107
1013697921,1072237
1013585281,1072241
1013705101,1076321
1013698021,1072240
1013585211,1072244
1013703601,1076108
1013697931,1072243
1013585171,1072247
1013705131,1076322
1013697971,1072246
1013585221,1072250
1013708321,1076323
1013698031,1072249
1013585181,1072253
1013703561,1076109
1013697981,1072252
1013585291,1072256
1013705061,1076324
1013698041,1072255
1013584981,1072316
1013709441,1076119
1013699351,1072315
1013584861,1072322
1013703621,1076120
1013699361,1072321
1013584781,1072328
1013709381,1076122
1013699311,1072327
1013584831,1072331
1013705111,1076336
1013699261,1072330
1013584791,1072335
1013705141,1076337
1013699271,1072334
1013584891,1072344
1013709181,1076124
1013699191,1072343
1013584851,1072353
1013709271,1076125
1013699101,1072352
1013584811,1072356
1013703651,1076126
1013699151,1072355
1013584871,1072364
1013708071,1076341
1013699081,1072362
1013584671,1072368
1013703421,1076129
1013699111,1072367
1013584631,1072377
1013703461,1076132
1013699161,1072376
1013584641,1072383
1013705121,1076342
1013699171,1072382
1013584701,1072389
1013709311,1076134
1013698941,1072388
1013584711,1072395
1013703431,1076135
1013698951,1072394
1013584651,1072398
1013705091,1076345
1013698991,1072397
1013584661,1072401
1013703391,1076136
1013699001,1072400
1013584761,1072404
1013709221,1076137
1013699051,1072403
1013584771,1072410
1013709251,1076138
1013699011,1072409
1013584571,1072413
1013708021,1076347
1013698971,1072412
1013584611,1072419
1013707991,1076349
1013699061,1072418
1013584621,1072425
1013709201,1076139
1013699071,1072424
1013584581,1072428
1013704891,1076351
1013698981,1072427
1013584491,1072434
1013709321,1076140
1013698901,1072433
1013584521,1072444
1013708001,1076355
1013698891,1072443
1013584461,1072447
1013703441,1076141
1013698841,1072446
1013584501,1072455
1013704921,1076357
1013698821,1072454
1013584421,1072462
1013704961,1076358
1013698741,1072461
1013584471,1072468
1013708121,1076359
1013698851,1072467
1013584551,1072471
1013708061,1076360
1013698781,1072470
1013593831,1072740
1013704841,1076403
1013700971,1072739
1013593901,1072752
1013704731,1076406
1013700891,1072751
1013593861,1072762
1013707731,1076407
1013700881,1072761
1013593911,1072767
1013703271,1076190
1013700741,1072766
1013593751,1072773
1013707761,1076408
1013700751,1072772
1013593731,1072776
1013708891,1076192
1013700801,1072775
1013593791,1072785
1013708931,1076194
1013700821,1072783
1013593691,1072791
1013704781,1076411
1013700851,1072790
1013593591,1072800
1013704741,1076412
1013700861,1072799
1013593631,1072804
1013708951,1076197
1013700871,1072802
1013593601,1072809
1013707741,1076413
1013700621,1072808
1013593621,1072821
1013707801,1076416
1013700641,1072820
1013593611,1072815
1013707771,1076414
1013700631,1072814
1013593671,1072827
1013708961,1076200
1013700591,1072826
1013593721,1072830
1013704851,1076418
1013700651,1072829
1013593681,1072833
1013707671,1076419
1013700601,1072832
1013593471,1072837
1013703201,1076201
1013700661,1072835
1013593431,1072842
1013703181,1076202
1013700671,1072841
1013593541,1072845
1013707651,1076421
1013700711,1072844
1013593481,1072848
1013708871,1076203
1013700611,1072847
1013593551,1072851
1013708901,1076204
1013700721,1072850
1013593491,1072854
1013708851,1076205
1013700431,1072853
1013593441,1072857
1013708941,1076206
1013700491,1072856
1013593501,1072860
1013707591,1076422
1013700531,1072859
1013593451,1072863
1013703081,1076207
1013700501,1072862
1013593061,1072959
1013703141,1076220
1013702421,1072958
1013593511,1072869
1013704681,1076423
1013700441,1072868
1013593571,1072872
1013704691,1076424
1013700551,1072871
1013593521,1072875
1013708971,1076209
1013700451,1072874
1013593461,1072878
1013707621,1076425
1013700511,1072877
1013593391,1072881
1013708911,1076210
1013700461,1072880
1013593361,1072884
1013708681,1076211
1013700521,1072883
1013593411,1072887
1013704661,1076426
1013700561,1072886
1013593371,1072890
1013704651,1076427
1013700471,1072889
1013593421,1072893
1013707521,1076428
1013700571,1072892
1013593401,1072896
1013708771,1076212
1013700481,1072895
1013583571,1072055
1013703841,1076075
1013697571,1072054
1013583581,1072061
1013708371,1076293
1013697581,1072060
1013583521,1072064
1013703821,1076076
1013697641,1072063
1013583631,1072067
1013709521,1076077
1013697691,1072066
1013583531,1072070
1013709541,1076078
1013697591,1072069
1013583641,1072073
1013708391,1076294
1013697701,1072072
1013583591,1072076
1013709491,1076079
1013697601,1072075
1013583541,1072079
1013708351,1076295
1013697651,1072078
1013585661,1072091
1013703701,1076081
1013697461,1072090
1013585691,1072100
1013709551,1076084
1013697471,1072099
1013585671,1072103
1013702851,1076298
1013697481,1072102
1013585561,1072109
1013708461,1076299
1013697421,1072108
1013585571,1072115
1013709581,1076086
1013697431,1072114
1013585641,1072133
1013709621,1076089
1013698411,1072132
1013585551,1072145
1013708241,1076306
1013698261,1072144
1013585411,1072157
1013705171,1076310
1013698221,1072156
1013584281,1072498
1013708011,1076361
1013698581,1072497
1013584391,1072504
1013704931,1076363
1013698641,1072503
1013584351,1072507
1013704971,1076364
1013698691,1072506
1013584401,1072510
1013707941,1076365
1013698601,1072509
1013584411,1072519
1013703481,1076153
1013698651,1072518
1013584231,1072525
1013703521,1076154
1013698661,1072524
1013584201,1072534
1013704981,1076370
1013698721,1072533
1013584211,1072540
1013704911,1076372
1013698461,1072539
1013584181,1072543
1013704881,1076373
1013698431,1072542
1013584251,1072546
1013707861,1076374
1013698471,1072545
1013584071,1072555
1013703451,1076156
1013698541,1072554
1013584121,1072567
1013704941,1076378
1013698491,1072566
1013584131,1072573
1013709001,1076158
1013698501,1072572
1013584101,1072582
1013703531,1076160
1013698571,1072581
1013584051,1072585
1013709101,1076161
1013701381,1072584
1013584061,1072591
1013703241,1076163
1013701391,1072590
1013584111,1072597
1013709011,1076164
1013701421,1072596
1013583901,1072600
1013709061,1076165
1013701231,1072599
1013583871,1072603
1013707841,1076382
1013701241,1072602
1013583971,1072606
1013708981,1076166
1013701271,1072605
1013583911,1072609
1013707931,1076383
1013701351,1072608
1013583981,1072612
1013709081,1076167
1013701281,1072611
1013583921,1072615
1013704951,1076384
1013701361,1072614
1013585701,1072088
1013702811,1076297
1013697511,1072087
1013583881,1072618
1013705001,1076385
1013701251,1072617
1013583931,1072621
1013707961,1076386
1013701371,1072620
1013583891,1072624
1013703311,1076168
1013701261,1072623
1013583991,1072627
1013704751,1076387
1013701291,1072626
1013584001,1072641
1013704711,1076388
1013701321,1072640
1013583941,1072653
1013707881,1076389
1013701311,1072652
1013594161,1072662
1013708991,1076172
1013701181,1072661
1013594141,1072665
1013704831,1076391
1013701091,1072664
1013594151,1072671
1013707971,1076392
1013701101,1072670
1013594171,1072677
1013703321,1076174
1013701191,1072676
1013594061,1072683
1013703371,1076175
1013701201,1072682
1013594011,1072686
1013707721,1076395
1013701121,1072685
1013593971,1072689
1013709111,1076176
1013701161,1072688
1013594021,1072692
1013703291,1076177
1013701131,1072691
1013593811,1072728
1013704811,1076402
1013701011,1072727
1013594071,1072698
1013707751,1076396
1013701211,1072697
1013594031,1072704
1013703331,1076180
1013700931,1072703
1013594041,1072710
1013707781,1076398
1013701031,1072709
1013594001,1072713
1013704801,1076399
1013701001,1072712
1013594101,1072722
1013707691,1076400
1013701051,1072721
1013593871,1072725
1013707791,1076401
1013700951,1072724
1013593881,1072731
1013703301,1076183
1013700961,1072730
1013593821,1072734
1013703261,1076184
1013701021,1072733
1013593921,1072737
1013709041,1076185
1013701061,1072736
1013593931,1072743
1013707811,1076404
1013701071,1072742
1013593891,1072746
1013708881,1076186
1013700981,1072745
1013593851,1072755
1013708831,1076187
1013700911,1072754
1013593941,1072758
1013708921,1076188
1013700921,1072757
1013593771,1072770
1013708861,1076191
1013700791,1072769
1013593951,1072764
1013703341,1076189
1013700831,1072763
1013593781,1072779
1013708841,1076193
1013700841,1072778
1013593741,1072784
1013707701,1076409
1013700731,1072782
1013593641,1072794
1013703351,1076195
1013700771,1072793
1013593651,1072806
1013703191,1076198
1013700781,1072805
1013593661,1072812
1013703171,1076199
1013700581,1072811
1013593701,1072818
1013707711,1076415
1013700681,1072817
1013593531,1072839
1013707661,1076420
1013700701,1072838
1013593711,1072824
1013704821,1076417
1013700691,1072823
1013593341,1072947
1013707531,1076434
1013702461,1072946
1013592961,1073052
1013703111,1076234
1013702171,1073051
1013593171,1072974
1013703031,1076223
1013702291,1072973
1013592871,1073070
1013703071,1076237
1013701971,1073069
1013592981,1073073
1013707381,1076455
1013702011,1073072
1013592931,1073076
1013703041,1076238
1013701981,1073075
1013592691,1073079
1013708641,1076239
1013702001,1073078
1013592741,1073082
1013702951,1076240
1013701991,1073081
1013592701,1073085
1013707411,1076456
1013701861,1073084
1013592801,1073088
1013707351,1076457
1013701921,1073087
1013592711,1073091
1013702991,1076241
1013701871,1073090
1013592811,1073094
1013707441,1076458
1013701931,1073093
1013592751,1073097
1013708671,1076242
1013701821,1073096
1013592761,1073100
1013702911,1076243
1013701881,1073099
1013592721,1073103
1013704591,1076459
1013701891,1073102
1013592821,1073106
1013704531,1076460
1013701941,1073105
1013592771,1073109
1013702871,1076244
1013701831,1073108
1013592831,1073112
1013707391,1076461
1013701951,1073111
1013592781,1073115
1013707421,1076462
1013701841,1073114
1013592731,1073118
1013707361,1076463
1013701901,1073117
1013592791,1073121
1013707451,1076464
1013701851,1073120
1013592611,1073124
1013704601,1076465
1013701911,1073123
1013592661,1073127
1013708651,1076245
1013701961,1073126
1013592621,1073130
1013704641,1076466
1013701671,1073129
1013592671,1073133
1013707481,1076467
1013701781,1073132
1013592641,1073136
1013708661,1076246
1013701681,1073135
1013592631,1073139
1013708631,1076247
1013701721,1073138
1013592651,1073142
1013708571,1076248
1013701691,1073141
1013592461,1073145
1013702961,1076249
1013701731,1073144
1013592551,1073148
1013704391,1076468
1013701791,1073147
1013592471,1073151
1013702881,1076250
1013701741,1073150
1013592561,1073154
1013704351,1076469
1013701801,1073153
1013592511,1073157
1013707461,1076470
1013701701,1073156
1013592571,1073160
1013708511,1076251
1013701751,1073159
1013592521,1073163
1013704441,1076471
1013701711,1073162
1013592481,1073166
1013708541,1076252
1013701761,1073165
1013592581,1073169
1013708481,1076253
1013701811,1073168
1013592491,1073172
1013708581,1076254
1013701771,1073171
1013592591,1073175
1013704471,1076472
1013701611,1073174
1013592531,1073178
1013707491,1076473
1013701521,1073177
1013592601,1073181
1013702971,1076255
1013701621,1073180
1013592541,1073184
1013703001,1076256
1013701531,1073183
1013592501,1073187
1013704401,1076474
1013701571,1073186
1013592361,1073190
1013708611,1076257
1013701631,1073189
1013592311,1073193
1013704361,1076475
1013701581,1073192
1013592411,1073196
1013702921,1076258
1013701641,1073195
1013592371,1073199
1013702891,1076259
1013701541,1073198
1013592381,1073202
1013708591,1076260
1013701551,1073201
1013592321,1073205
1013702981,1076261
1013701591,1073204
1013592421,1073208
1013703011,1076262
1013701651,1073207
1013592331,1073211
1013708621,1076263
1013701601,1073210
1013592431,1073214
1013707401,1076476
1013701661,1073213
1013592391,1073217
1013707431,1076477
1013701561,1073216
1013592441,1073220
1013702931,1076264
1013704201,1073219
1013592401,1073223
1013707371,1076478
1013704191,1073222
1013592341,1073226
1013707301,1076479
1013704211,1073225
1013592451,1073229
1013702901,1076265
1013704231,1073228
1013592351,1073232
1013704411,1076480
1013704221,1073231
1013592281,1073235
1013708521,1076266
1013704131,1073234
1013592251,1073238
1013704371,1076481
1013704041,1073237
1013592291,1073241
1013707241,1076482
1013704141,1073240
1013592261,1073244
1013707271,1076483
1013704051,1073243
1013592231,1073247
1013708551,1076267
1013704091,1073246
1013592271,1073250
1013708491,1076268
1013704151,1073249
1013592241,1073253
1013707201,1076484
1013704101,1073252
1013592181,1073256
1013707311,1076485
1013704161,1073255
1013592131,1073259
1013704451,1076486
1013704061,1073258
1013592191,1073262
1013704481,1076487
1013704171,1073261
1013592141,1073265
1013707331,1076488
1013704071,1073264
1013592081,1073268
1013704421,1076489
1013704111,1073267
1013592151,1073271
1013707211,1076490
1013704081,1073270
1013592091,1073274
1013707321,1076491
1013704121,1073273
1013592201,1073277
1013708601,1076269
1013704181,1073276
1013592101,1073280
1013704461,1076492
1013703891,1073279
1013592211,1073283
1013702941,1076270
1013703981,1073282
1013592161,1073286
1013702721,1076271
1013703901,1073285
1013592111,1073289
1013708531,1076272
1013703941,1073288
1013592171,1073292
1013708561,1076273
1013703911,1073291
1013592121,1073295
1013704491,1076493
1013703951,1073294
1013592221,1073298
1013707341,1076494
1013703991,1073297
1013592031,1073301
1013704431,1076495
1013704001,1073300
1013591981,1073304
1013708501,1076274
1013703921,1073303
1013591931,1073307
1013708401,1076275
1013703961,1073306
1013591991,1073310
1013704381,1076496
1013704011,1073309
1013591941,1073313
1013702791,1076276
1013703971,1073312
1013592041,1073316
1013702831,1076277
1013704021,1073315
1013592001,1073319
1013708431,1076278
1013703931,1073318
1013592051,1073322
1013702751,1076279
1013704031,1073321
1013592011,1073325
1013708331,1076280
1013703741,1073324
1013591951,1073328
1013707251,1076497
1013703771,1073327
1013592021,1073331
1013707281,1076498
1013703751,1073330
1013591961,1073334
1013707221,1076499
1013703781,1073333
1013592061,1073337
1013707261,1076500
1013703791,1073336
1013591971,1073340
1013707291,1076501
1013703761,1073339
1013592071,1073343
1013707231,1076502
1013703801,1073342
1014699421,790764
1014699411,790761
1014699601,749294
1014699641,749290
1014699561,749297
1014699651,749365
1014699571,749357
1014699631,749362
1014699591,749372
1014699581,749378
1014699611,749375
1014699621,749381
1014699551,749599
1014699531,749384
1014699541,749387
1003576899,677656
1007631271,882307
1007622541,677652
1003576909,688509
1007559711,882737
1007570941,688505
1003581959,678156
1007606651,882405
1007612821,678152
1003582159,678856
1007559321,882543
1007561731,678852
1003579429,690698
1007622271,882880
1007613731,690694
1003579649,688679
1007609781,882770
1007551391,688675
1003578329,688819
1007609831,882798
1007562541,688815
1003580289,677216
1007616811,882222
1007547531,677212
1003580109,688474
1007632111,882730
1007623391,688470
1003577719,677861
1007606531,882347
1007547541,677857
1003578799,677996
1007563111,882373
1007547551,677992
1003581139,678411
1007631571,882456
1007570371,678407
1003578739,687673
1007617501,882574
1007623081,687665
1003582289,678236
1007552101,882421
1007622751,678232
1003578409,688094
1007566491,882657
1007561941,688090
1003579029,687664
1007606981,882572
1007623071,687660
1003576499,688544
1007632131,882744
1007562101,688540
1003579469,688674
1007559771,882769
1007551381,688670
1003581329,678401
1007563271,882454
1007547561,678397
1003581879,688174
1007617701,882673
1007547571,688170
1003578689,678906
1007566281,882553
1007570551,678902
1003579639,678751
1007606881,882522
1007613051,678747
1003579519,678361
1007606731,882446
1007561551,678357
1003579949,688709
1007633391,882776
1007613561,688705
1003579939,688699
1007566721,882774
1007571001,688695
1003581989,687819
1007609441,882603
1007547581,687815
1003578089,677361
1007623831,882249
1007547591,677357
1003582139,678916
1007631771,882555
1007623031,678912
1003581559,677846
1007617041,882344
1007610331,677842
1003580009,688759
1007622081,882786
1007613581,688755
1003581899,677286
1007616841,882236
1007567051,677282
1003581579,677456
1007616901,882268
1007561181,677452
1003580599,678516
1007559191,882476
1007612961,678512
1003578079,678131
1007606641,882400
1007561451,678127
1003576729,678936
1007606951,882559
1007547601,678932
1003576719,688329
1007632051,882703
1007570861,688325
1003582219,688299
1007559631,882697
1007623321,688295
1003580129,678346
1007617241,882443
1007547611,678342
1003578629,677281
1007623811,882235
1007560121,677277
1003581319,677701
1007631291,882316
1007567221,677697
1003578989,677276
1007606301,882234
1007560111,677272
1003578019,677036
1007613771,882187
1007547621,677032
1003579279,677136
1007562781,882206
1007560051,677132
1003577399,677521
1007616931,882281
1007622511,677517
1003581699,690578
1007609941,882856
1007562651,690574
1003581599,678776
1007606891,882527
1007570491,678772
1003581179,688694
1007559781,882773
1007570991,688690
1003578469,690623
1007609961,882865
1007562681,690619
1003578479,688609
1007609751,882757
1007623461,688605
1003581369,688134
1007559571,882665
1007561961,688130
1003581379,687754
1007607021,882590
1007623111,687750
1003582209,687679
1007559391,882575
1007613151,687675
1003578229,688724
1007566731,882779
1007562491,688720
1003578239,688029
1007609521,882644
1007613291,688025
1003582199,688574
1007559741,882750
1007613491,688570
1003577099,687974
1007559501,882633
1007570711,687970
1003576479,687839
1007566391,882607
1007570661,687835
1003580659,688124
1007631971,882663
1007547631,688120
1003579559,678951
1007566301,882562
1007561761,678947
1003576489,688209
1007559591,882679
1007613371,688205
1003578789,688144
1007609571,882667
1007570771,688140
1003579089,687829
1007617571,882605
1007561861,687825
1003582099,677981
1007631401,882370
1007622661,677977
1003578049,687999
1007559511,882638
1007613271,687995
1003578059,688079
1007631951,882654
1007613311,688075
1003581529,678376
1007552151,882449
1007622811,678372
1003581919,688284
1007609621,882694
1007570831,688280
1003582339,677706
1007616991,882317
1007610291,677702
1003577839,677601
1007551851,882296
1007561231,677597
1003580299,677731
1007551901,882322
1007561291,677727
1003576539,678136
1007631461,882401
1007570241,678132
1003578319,678286
1007563231,882431
1007622771,678282
1003577319,687684
1007566331,882576
1007547641,687680
1003580809,688539
1007609721,882743
1007551331,688535
1003578309,688624
1007566701,882760
1007551361,688620
1003576659,677511
1007562921,882279
1007567161,677507
1003581589,677436
1007551781,882264
1007610171,677432
1003579569,678726
1007563401,882517
1007570471,678722
1003581979,688719
1007559791,882778
1007551411,688715
1003580819,678186
