origin_data_source_category_id,target_data_source_category_id
1012103201,1017988871
1001671236,1017988891
1002761876,1017988901
1009155031,1017988911
1001431519,1017988921
1009155631,1017988931
1012103551,1017988941
1012103751,1017988951
1002764756,1017988961
1002764896,1017988971
1009153311,1017988981
1009153331,1017988991
1009153361,1017989001
1002760066,1017989011
1002760306,1017989031
1012103111,1017989041
1001431209,1017989061
1002760876,1017989091
1002760956,1017989101
1009154191,1017989111
1002760986,1017989121
1009154331,1017989151
1009154351,1017989181
1002761226,1017989191
1009154381,1017989201
1001957766,1017989211
1001957776,1017989221
1002761486,1017989231
1001957826,1017989241
1002761596,1017989251
1009154611,1017989261
1012103361,1017989281
1002761866,1017989321
1002762076,1017989331
1002762086,1017989341
1002762136,1017989351
1002762236,1017989361
1012103431,1017989411
1002762716,1017989451
1001957936,1017989461
1002762966,1017989471
1001431529,1017989491
1002763286,1017989501
1009155581,1017989511
1009155641,1017989531
1002763556,1017989561
1002763646,1017989571
1002763806,1017989581
1009156021,1017989591
1012103601,1017989601
1002764186,1017989621
1002764306,1017989631
1002764336,1017989641
1002764686,1017989661
1009156471,1017989671
1001431749,1017989681
1009156521,1017989691
1002764726,1017989701
1001958176,1017989711
1002764786,1017989721
1009156551,1017989731
1002759296,1017989751
1009153301,1017989761
1009153391,1017989771
1009153401,1017989781
1012103061,1017989791
1002759776,1017989801
1002759816,1017989811
1006322691,1017989821
1002759846,1017989831
1009153511,1017989841
1009153521,1017989851
1001431169,1017989861
1002760076,1017989881
1009153931,1017989901
1002760496,1017989911
1009154031,1017989921
1002760746,1017989931
1009154131,1017989941
1002760846,1017989951
1001957676,1017989961
1009154251,1017989971
1002761026,1017989981
1012103211,1017990001
1001431299,1017990011
1012103241,1017990021
1009154421,1017990031
1002761396,1017990041
1012103291,1017990051
1012103281,1017990061
1009154451,1017990071
1009154481,1017990081
1002761566,1017990091
1009154571,1017990101
1009154581,1017990111
1009154591,1017990121
1009154751,1017990131
1009154771,1017990141
1009154781,1017990151
1002762066,1017990171
1009154991,1017990181
1002762156,1017990191
1009155021,1017990201
1009155061,1017990211
1002762396,1017990221
1002762406,1017990231
1009155121,1017990241
1002762446,1017990251
1009155151,1017990261
1006322701,1017990271
1009155181,1017990281
1009155281,1017990291
1009155301,1017990301
1006322731,1017990311
1009155331,1017990321
1009155351,1017990331
1009155361,1017990341
1009155471,1017990361
1009155491,1017990371
1009155531,1017990381
1009155541,1017990391
1002763386,1017990401
1002763406,1017990411
1009155841,1017990421
1001431589,1017990431
1002763926,1017990441
1009155921,1017990451
1009155951,1017990461
1002764016,1017990471
1009156061,1017990481
1002764256,1017990501
1001958096,1017990511
1002764546,1017990531
1009156401,1017990541
1009156441,1017990551
1009156611,1017990571
1009156621,1017990581
1012103051,1017990611
1012103741,1017990621
1012103711,1017990631
1002759396,1017990641
1002759426,1017990651
1002759616,1017990661
1009153421,1017990671
1009153431,1017990681
1001957536,1017990691
1001431149,1017990701
1009153541,1017990711
1009153551,1017990721
1006322751,1017990731
1009153651,1017990741
1002760136,1017990751
1002760166,1017990761
1009153821,1017990771
1009153891,1017990781
1001957626,1017990791
1006322761,1017990801
1006322771,1017990811
1009154411,1017990831
1006322791,1017990841
1009154561,1017990851
1009154621,1017990871
1001431359,1017990881
1009154651,1017990891
1009154691,1017990901
1009154741,1017990911
1002761996,1017990921
1001431399,1017990931
1009154961,1017990941
1006322801,1017990951
1006322811,1017990961
1012103391,1017990971
1001431439,1017990981
1009155171,1017990991
1002762536,1017991001
1009155251,1017991011
1006322831,1017991031
1009155461,1017991041
1009155521,1017991051
1001431549,1017991061
1001958006,1017991071
1009155571,1017991081
1009155591,1017991091
1009155651,1017991101
1009155711,1017991111
1001958026,1017991121
1009155731,1017991131
1012103531,1017991141
1006322841,1017991151
1009155931,1017991161
1009155961,1017991171
1009156071,1017991181
1009156121,1017991191
1009156141,1017991201
1009156291,1017991211
1009156321,1017991221
1009156331,1017991231
1009156341,1017991241
1009156361,1017991251
1009156451,1017991261
1001431769,1017991271
1001958156,1017991281
1006322861,1017991291
1001958186,1017991301
1009156571,1017991311
1006322871,1017991321
1009156671,1017991331
1002759516,1017991421
1009154231,1017991431
1009154301,1017991441
1009154431,1017991461
1009154891,1017991471
1009155011,1017991481
1002763336,1017991501
1010326591,1017991511
1010326581,1017991521
1010326571,1017991531
1010326561,1017991541
1010326551,1017991551
1010326541,1017991561
1010326531,1017991571
1009155781,1017991581
1009156001,1017991591
1009156301,1017991601
1002764576,1017991611
1009153941,1017991621
1009154831,1017991631
1009154901,1017991641
1009156641,1017991691
1009153321,1017991701
1002759456,1017991711
1002760186,1017991721
1009153771,1017991731
1002760766,1017991741
1001431249,1017991751
1006322881,1017991761
1009154391,1017991771
1006322891,1017991781
1009154551,1017991791
1009154811,1017991801
1009154931,1017991811
1002762196,1017991821
1009155051,1017991831
1002763116,1017991841
1009155911,1017991851
1002764266,1017991861
1009156151,1017991871
1001431689,1017991881
1002759916,1017991891
1009153681,1017991901
1009153811,1017991911
1009153861,1017991921
1001957606,1017991931
1009154051,1017991941
1009154081,1017991951
1009154521,1017991971
1009154601,1017991981
1009155081,1017992001
1009155411,1017992031
1002763656,1017992051
1002764366,1017992061
1012103031,1017992081
1002759606,1017992091
1009153451,1017992111
1002759836,1017992131
1009153571,1017992141
1009153871,1017992151
1002760936,1017992161
1009154201,1017992171
1002761056,1017992181
1002761126,1017992191
1009154321,1017992201
1001431309,1017992211
1002761436,1017992221
1012103331,1017992231
1009154541,1017992241
1009154711,1017992251
1001431379,1017992261
1009155101,1017992271
1002762286,1017992281
1009155071,1017992291
1009155161,1017992301
1012103731,1017992311
1009155371,1017992321
1009155431,1017992331
1002763066,1017992341
1009155501,1017992351
1012103481,1017992361
1002763256,1017992371
1009155621,1017992381
1002763486,1017992391
1012103521,1017992401
1009155741,1017992411
1009155851,1017992421
1012103541,1017992431
1002763866,1017992441
1002763896,1017992451
1002764006,1017992461
1001431609,1017992471
1002764126,1017992481
1002764156,1017992491
1009156131,1017992501
1009156181,1017992511
1009156191,1017992521
1002764346,1017992531
1001431669,1017992541
1002764866,1017992551
1012103311,1017992591
1012103681,1017992601
1012103261,1017992691
1001431079,1017992751
1001431159,1017992761
1002760036,1017992771
1001431189,1017992781
1002760636,1017992791
1001431239,1017992801
1001431269,1017992811
1001431289,1017992821
1001431409,1017992831
1001431649,1017992841
1001431709,1017992851
1001431719,1017992861
1002759306,1017992871
1002760376,1017992881
1001431539,1017992901
1002763196,1017992911
1012103491,1017992921
1006322921,1017992931
1006322931,1017992941
1009153461,1017992971
1009153561,1017992981
1009153781,1017993001
1002760406,1017993041
1009153901,1017993071
1012103171,1017993101
1001431259,1017993111
1001957666,1017993121
1009154471,1017993151
1009154801,1017993181
1009154841,1017993191
1009154921,1017993201
1009154981,1017993211
1002763076,1017993241
1002763096,1017993251
1002763236,1017993271
1009155831,1017993311
1001431639,1017993331
1009156231,1017993381
1009156541,1017993401
1002764796,1017993411
1009153411,1017993431
1009153471,1017993441
1009153481,1017993451
1012103081,1017993461
1009153581,1017993471
1009153601,1017993481
1009153621,1017993491
1009153661,1017993511
1009153711,1017993521
1009153731,1017993531
1009153741,1017993541
1009153761,1017993551
1012103101,1017993561
1009154001,1017993591
1009154071,1017993601
1012103181,1017993611
1009154281,1017993621
1009154341,1017993641
1009154361,1017993651
1009154661,1017993671
1009154681,1017993681
1009154731,1017993691
1002762306,1017993731
1012103421,1017993741
1002762866,1017993751
1002762956,1017993771
1002762986,1017993781
1009155441,1017993801
1009155451,1017993811
1002763106,1017993821
1009155481,1017993831
1009155561,1017993861
1009155601,1017993881
1009155661,1017993891
1009155671,1017993901
1009155761,1017993911
1009155771,1017993921
1001431579,1017993931
1009155881,1017993941
1009155941,1017993951
1009156081,1017993961
1009156101,1017993971
1009156111,1017993981
1009156221,1017993991
1009156391,1017994021
1012103651,1017994031
1009156491,1017994041
1009156501,1017994051
1012103671,1017994061
1009156601,1017994071
1002759376,1017994081
1002759406,1017994091
1002759686,1017994101
1002759796,1017994111
1001431139,1017994121
1002760196,1017994131
1001431229,1017994151
1002761156,1017994161
1012103301,1017994171
1009155291,1017994181
1001431569,1017994191
1012103661,1017994211
1009153291,1017994221
1009153351,1017994231
1001661036,1017994251
1009153591,1017994261
1001957566,1017994271
1009153721,1017994281
1013851531,1017994291
1002760596,1017994291
1009154091,1017994301
1009154141,1017994311
1009154181,1017994321
1009154261,1017994331
1009154311,1017994341
1009154441,1017994351
1009154461,1017994361
1009154491,1017994371
1009155001,1017994381
1009155111,1017994391
1009155191,1017994401
1013851561,1017994411
1002762546,1017994411
1009155271,1017994421
1002762706,1017994431
1002762766,1017994441
1002763046,1017994451
1002763366,1017994461
1002763456,1017994471
1002763506,1017994481
1002763586,1017994491
1002763976,1017994511
1013851601,1017994521
1001431619,1017994521
1009155991,1017994531
1002764146,1017994541
1009156091,1017994551
1009156171,1017994561
1013851611,1017994571
1001431679,1017994571
1002764446,1017994581
1002764536,1017994591
1013851591,1017994601
1009156421,1017994601
1009156411,1017994611
1013851621,1017994621
1001431729,1017994621
1013851641,1017994631
1002764636,1017994631
1009156461,1017994641
1009156561,1017994651
1009156651,1017994661
1009156661,1017994671
1002759466,1017994681
1001431089,1017994691
1002759486,1017994701
1002759496,1017994711
1002759526,1017994721
1001431109,1017994731
1002759766,1017994741
1002759936,1017994771
1001957556,1017994791
1002760146,1017994801
1009153701,1017994811
1002760256,1017994821
1009153851,1017994831
1002760426,1017994841
1009153981,1017994851
1012103121,1017994861
1012103141,1017994871
1009154021,1017994881
1012103161,1017994891
1009154061,1017994901
1002760696,1017994911
1009154111,1017994921
1002761096,1017994931
1009154121,1017994941
1002760836,1017994951
1009154161,1017994961
1009154171,1017994971
1009154211,1017994981
1009154221,1017995001
1002761016,1017995011
1002761066,1017995031
1009154271,1017995041
1012103221,1017995051
1002761086,1017995061
1009154371,1017995071
1002761196,1017995081
1002761256,1017995091
1009154501,1017995111
1012103341,1017995121
1001431349,1017995131
1002761666,1017995141
1009154631,1017995151
1009154641,1017995161
1002761696,1017995171
1002761716,1017995181
1002761726,1017995191
1009154701,1017995201
1002761786,1017995211
1012103371,1017995221
1002761826,1017995231
1002761966,1017995241
1002762046,1017995251
1009154941,1017995261
1009154971,1017995271
1012103381,1017995281
1002762386,1017995291
1012103411,1017995311
1002762426,1017995321
1002762556,1017995331
1002762566,1017995341
1002762696,1017995351
1002762896,1017995361
1002762996,1017995381
1002763136,1017995391
1002763296,1017995401
1012103501,1017995411
1009155611,1017995421
1009155691,1017995431
1012103511,1017995441
1002763526,1017995451
1002763606,1017995461
1009155801,1017995471
1002763716,1017995481
1009155861,1017995491
1002763766,1017995501
1009155871,1017995511
1009155891,1017995521
1002763906,1017995531
1002764026,1017995551
1002764046,1017995561
1012103571,1017995571
1009156051,1017995591
1009156161,1017995601
1012103621,1017995611
1002764326,1017995621
1002764466,1017995631
1009156311,1017995641
1002764476,1017995651
1012103641,1017995661
1001431699,1017995671
1002764566,1017995681
1009156381,1017995691
1009156481,1017995711
1009156531,1017995731
1002764876,1017995761
1002764906,1017995771
1002760046,1017995781
1002760996,1017995791
1009154241,1017995801
1002761306,1017995811
1009155551,1017995841
1009155721,1017995851
1009156351,1017995861
1009156691,1017995871
1000848126,1017995881
1000845656,1017995901
1000848136,1017995911
1000845646,1017995931
1000848146,1017995941
1000845636,1017995961
1000848156,1017995971
1000845626,1017995991
1000846146,1017996021
1000846076,1017996031
1000846156,1017996041
1006322291,1017996051
1000847666,1017996061
1000847676,1017996071
1000846636,1017996081
1000847716,1017996101
1000847626,1017996161
1000844986,1017996171
1000848716,1017996181
1000844976,1017996191
1000848816,1017996201
1000845056,1017996211
1000848726,1017996221
1000848806,1017996231
1000845046,1017996241
1000845066,1017996251
1000848736,1017996261
1000846236,1017996271
1000847586,1017996281
1000847576,1017996291
1000846226,1017996301
1000846186,1017996311
1000846056,1017996321
1000846246,1017996381
1004570969,1017996391
1004570979,1017996401
1004570989,1017996411
1004570999,1017996421
1004571009,1017996431
1000847566,1017996441
1004570889,1017996451
1004570899,1017996461
1004570909,1017996471
1000847556,1017996481
1004570919,1017996491
1004570929,1017996501
1004570939,1017996511
1004570949,1017996521
1004570959,1017996531
1000845766,1017996561
1000848016,1017996571
1000845796,1017996581
1000845806,1017996591
1000848076,1017996601
1000845746,1017996611
1000845736,1017996621
1000845756,1017996631
1000845776,1017996641
1000848006,1017996651
1000845786,1017996661
1000848056,1017996671
1000847746,1017996691
1000846066,1017996701
1000847756,1017996721
1000845666,1017996731
1004571049,1017996741
1004571019,1017996751
1004571029,1017996761
1004571039,1017996771
1000847996,1017996781
1001433229,1017996791
1001433669,1017996801
1001433219,1017996811
1001433739,1017996821
1001433719,1017996831
1001433749,1017996841
1001433209,1017996851
1001433699,1017996861
1001433729,1017996871
1001433159,1017996891
1006322301,1017996901
1001433139,1017996911
1003268509,1017996921
1001433659,1017996931
1000845876,1017996941
1001433189,1017996951
1000846026,1017996961
1006322321,1017996971
1006322311,1017996981
1000847886,1017996991
1000845836,1017997001
1001433179,1017997011
1000845916,1017997021
1001433169,1017997031
1006322341,1017997041
1001433149,1017997051
1000846036,1017997061
1000847946,1017997071
1001433709,1017997081
1000845896,1017997091
1001433689,1017997101
1006322351,1017997111
1000847956,1017997121
1000847966,1017997131
1006322361,1017997141
1000846046,1017997161
1000845846,1017997171
1000847776,1017997191
1000847976,1017997201
1000846016,1017997211
1003269649,1017997221
1000847986,1017997231
1011159361,1017997241
1011159371,1017997251
1011159381,1017997261
1003268069,1017997271
1003268079,1017997281
1001433569,1017997291
1003268549,1017997301
1003268569,1017997311
1001433319,1017997321
1003268699,1017997331
1003268779,1017997341
1003268819,1017997351
1003268829,1017997361
1001433309,1017997371
1003269219,1017997381
1003269309,1017997391
1001433579,1017997401
1003269759,1017997411
1003268059,1017997421
1003268099,1017997431
1001433299,1017997441
1003268429,1017997451
1003268439,1017997461
1003268459,1017997471
1003268599,1017997481
1003268679,1017997491
1003268689,1017997501
1003268719,1017997511
1003268809,1017997521
1003269269,1017997541
1003269359,1017997551
1003269579,1017997561
1003267909,1017997571
1003268009,1017997581
1003268309,1017997591
1000845886,1017997601
1000847936,1017997611
1003268519,1017997621
1003268539,1017997631
1003268869,1017997641
1003268979,1017997651
1003268989,1017997661
1003269179,1017997671
1003269459,1017997681
1003269699,1017997691
1003269799,1017997701
1002759346,1017997711
1002759786,1017997721
1000845946,1017997731
1002759906,1017997741
1002760236,1017997751
1000845976,1017997761
1002760506,1017997771
1002760526,1017997781
1002760546,1017997791
1000847876,1017997801
1002760586,1017997811
1000847836,1017997821
1002760886,1017997831
1002760906,1017997841
1002760926,1017997851
1001957696,1017997861
1002761036,1017997861
1002761116,1017997871
1002761146,1017997881
1002761236,1017997891
1002761246,1017997901
1000845936,1017997911
1002761296,1017997921
1002761336,1017997931
1002761356,1017997941
1002761456,1017997951
1002761516,1017997961
1002761586,1017997971
1002761606,1017997981
1002761636,1017997991
1002761646,1017998001
1002761766,1017998011
1002761796,1017998021
1002762116,1017998031
1002762126,1017998041
1002762186,1017998051
1002762326,1017998061
1002762366,1017998071
1002762376,1017998081
1002762496,1017998091
1002762506,1017998101
1002762636,1017998111
1002762646,1017998121
1002762746,1017998131
1002762756,1017998141
1002762786,1017998151
1002762846,1017998161
1002762856,1017998171
1002762936,1017998181
1002762946,1017998191
1002763006,1017998201
1002763026,1017998211
1002763056,1017998221
1002763086,1017998231
1002763146,1017998241
1002763156,1017998251
1002763246,1017998261
1002763266,1017998271
1002763376,1017998281
1002763786,1017998291
1002764056,1017998301
1002764136,1017998311
1002764166,1017998321
1002764196,1017998331
1002764356,1017998341
1002764426,1017998351
1002764506,1017998361
1011159481,1017998371
1011159501,1017998381
1011159511,1017998391
1011159531,1017998401
1011159551,1017998411
1011159561,1017998421
1011159581,1017998431
1011159811,1017998441
1011159831,1017998451
1011159841,1017998461
1011159851,1017998471
1011159871,1017998481
1011159881,1017998491
1011159891,1017998501
1011159921,1017998511
1011246671,1017998521
1011160021,1017998531
1003267979,1017998541
1003268359,1017998551
1003268639,1017998561
1003268899,1017998571
1003269059,1017998581
1003269089,1017998591
1011160031,1017998601
1011160051,1017998611
1011160071,1017998621
1011160091,1017998631
1011160191,1017998641
1011160141,1017998651
1011160151,1017998661
1011160161,1017998671
1011246681,1017998681
1011246691,1017998691
1011246701,1017998701
1011246721,1017998711
1011246731,1017998721
1011246741,1017998731
1011246751,1017998741
1011246771,1017998751
1011246781,1017998761
1011246791,1017998771
1011246801,1017998781
1011246811,1017998791
1011246821,1017998801
1011246831,1017998811
1011246851,1017998821
1011246861,1017998831
1004570839,1017998841
1004570849,1017998851
1004570859,1017998861
1004570869,1017998871
1004570879,1017998881
1003269449,1017998891
1005076369,1017998901
1005076379,1017998911
1005076389,1017998921
1000845826,1017998931
1005076399,1017998941
1011160181,1017998951
1000847896,1017998961
1005076419,1017998971
